,Başlık,İçerik,Kategori
1414,28 Şubat sürecinin yıkıcılığını yaşayan iki öğretmenin yaşadıkları...,"Taktıkları başörtüleri suç sayıldı. 28 Şubat sürecinde Erzurum'da yaşayan Dilek Yolcu, daha 6 aylık öğretmenken işinden atıldı. O yıllar Kırıkkale'de öğretmenlik yapan Sibel Açıkgöz ise hamilelik sürecinde baskılara maruz kaldı. Bebeğini doğurduktan 40 gün sonra da işine son verildi.",Türkiye
1415,İstanbul Boğazı'nda gemi trafiği durduruldu,"İstanbul Boğazı'ndaki gemi trafiği, sis nedeniyle çift yönlü olarak durduruldu.",Türkiye
1416,Üçüncü kattan düşen çocuk hayatını kaybetti,"Bursa'nın merkez Osmangazi ilçesinde, 3. kattaki evinin penceresinden düşen kız çocuğu yaşamını yitirdi.",Türkiye
1417,Motosikletin devrilmesiyle patlayan silah kuzenini öldürdü,İzmir'in Bornova ilçesinde motosikletin devrilmesiyle belindeki silahın ateş alması sonucu kazara kuzenini öldüren kişi gözaltına alındı.,Türkiye
1418,Bingöl'de çığ düştü: 1 ölü,Bingöl’ün Genç ilçesine bağlı bir köyde çığ düştü. Arama kurtarma çalışmaları sonucu çığ altında kalan kişinin cansız bedenine ulaşıldı.,Türkiye
1419,"Meteoroloji'den 3 ile ""fırtına"" uyarısı","Meteoroloji 3 kente fırtına uyarısında bulundu. Hakkari, Şırnak ve Van'ın bazı kesimlerinde şiddetli rüzgar bekleniyor.",Türkiye
1420,İstanbul'da FETÖ operasyonu: 7 gözaltı,İstanbul'da Fetullahçı Terör Örgütü'nün (FETÖ) aktif yapılanmasına yönelik düzenlenen operasyonda 7 şüpheli yakalandı.,Türkiye
1421,Diyarbakır'da beton direğe çarpan araç hurdaya döndü,"Diyarbakır’ın Yenişehir ilçesinde sürücüsünün kontrolünden çıkan otomobil, beton elektrik direğine çarpıp yerinden söktü, araç ise hurdaya döndü. Sürücü ağır yaralanırken, aynı yerde kazaya karışan alkollü sürücünün ehliyetine el konuldu.",Türkiye
1422,İstanbul'u sis kapladı,İstanbul'da sabah saatlerinde sis etkili oluyor. Kentin birçok ilçesinde sis nedeniyle görüş mesafesi düştü.,Türkiye
1423,Karaman'da çeşitli suçlardan aranan 42 kişi yakalandı,Karaman'da çeşitli suçlardan aranan 42 kişi jandarma ekiplerince yakalandı.,Türkiye
1424,Ağrı'da şüpheli araçtan 950 paket kaçak sigara çıktı,"Ağrı'nın Taşlıçay ilçesinde jandarma ekiplerince yapılan yol kontrolünde, 950 paket kaçak sigara ele geçirildi. Olayla ilgili 3 şüpheli de gözaltına alındı.",Türkiye
1425,Tokat’ta beyin ölümü gerçekleşen kişinin organları 2 hastaya umut oldu,Tokat'ta beyin ölümü gerçekleşen 55 yaşındaki kişiden alınan böbrek ve karaciğer 2 hastaya nakledilecek.,Türkiye
1426,Siirt'te pat pat devrildi: 1 ölü,"Siirt'in Şirvan ilçesinde ""pat pat"" diye tabir edilen tarım aracının devrilmesi sonucu sürücü hayatını kaybetti.",Türkiye
1427,Sobayı yakmaya çalışırken kendini yaktı,Ankara'nın Beypazarı ilçesinde Mehmet Uluca sobayı yakmaya çalışırken kullandığı yanıcı maddenin parlaması sonucu çıkan yangında yaşamını yitirdi.,Türkiye
1428,İzmir açıklarında 18 düzensiz göçmen kurtarıldı,İzmir'in Çeşme ilçesi açıklarında biri çocuk 18 düzensiz göçmen kurtarıldı.,Türkiye
1429,Avcılar’da elyaf imalathanesinde korkutan yangın: Söndürme çalışmaları sürüyor,"İstanbul Avcılar’da bir elyaf imalathanesinde yangın çıktı. Avcılar Belediye Başkanı Turan Hançerli, ""Sebebi konusunda henüz bir bilgimiz yok. Etrafa yayılma tehlikesi ortadan kalktı. Ciddi bir yangın"" dedi.",Türkiye
1430,Adana'da polise silah ve bıçakla direnen kişi gözaltına alındı,Adana'da polise silah ve bıçakla direnen kişi özel harekat polislerinin operasyonuyla gözaltına alındı.,Türkiye
1431,TRT Genel Müdürü Sobacı Fatih Sultan Mehmed'in türbesini ziyaret etti,"TRT'nin merakla beklenen dizisi ""Mehmed: Fetihler Sultanı"" izleyiciyle buluştu. Gala öncesi TRT Genel Müdürü Mehmed Zahid Sobacı, Fatih Sultan Mehmed'in türbesini ziyaret etti.",Türkiye
1432,Ayvalık açıklarında 39 düzensiz göçmen kurtarıldı,"Balıkesir'in Ayvalık ilçesi açıklarında, yasa dışı yollarla Yunanistan'ın Midilli Adası'na gitmeye çalışırken adada mahsur kalan 39 düzensiz göçmen kurtarıldı.",Türkiye
1433,Marmara Kariyer Fuarı sona erdi,"Cumhurbaşkanlığı İnsan Kaynakları Ofisi koordinasyonunda, Kocaeli Üniversitesi (KOÜ) ev sahipliğinde düzenlenen Marmara Kariyer Fuarı (MARMARAKAF) sona erdi.",Türkiye
1434,Eber Gölü'ndeki kamışlık alanda yangın,"Afyonkarahisar'ın Bolvadin, Çay ve Sultandağı ilçeleri sınırlarındaki Eber Gölü'ndeki kamışlık alanda yangın çıktı.",Türkiye
1435,"""Kafes-46"" operasyonunda yakalanan şüphelilerden 14'ü tutuklandı","Bursa'da 3 ayrı suç örgütüne yönelik ""Kafes-46"" operasyonunda gözaltına alınan şüphelilerden 14'ü tutuklandı.",Türkiye
1436,Balıkesir'de anne ile oğlu evde ölü bulundu,Balıkesir'in merkez Altıeylül ilçesinde anne ile oğlu evde ölü bulundu.,Türkiye
1437,"Buzdolabı patladı, çıkan yangında iki ev yandı",Kastamonu'nun Cide ilçesinde buzdolabının patlaması sonucu çıkan yangında bitişik haldeki iki ev kullanılamaz hale geldi.,Türkiye
1438,"Şanlıurfa'da iki hafif ticari araç çarpıştı: 1 ölü, 3 yaralı","Şanlıurfa'nın Halfeti ilçesinde iki hafif ticari aracın çarpışması sonucu 1 kişi öldü, 3 kişi yaralandı.",Türkiye
1439,Avcılar'da tekstil fabrikasında yangın,"İstanbul Avcılar'da, tekstil fabrikasında çıkan yangın kontrol altına alındı.",Türkiye
1440,Denizli'de ormanlık alanda kaybolan kişinin cansız bedenine ulaşıldı,Denizli'nin Pamukkale ilçesinde ailesinin 25 Şubat'ta kayıp ihbarında bulunduğu Süleyman Özsoydan'ın kayalık arazide cansız bedeni bulundu.,Türkiye
1441,Silahla kazara kendini vuran kişi hayatını kaybetti,Sakarya'nın Arifiye ilçesinde bir kişi tabancanın kazara ateş alması sonucu öldü.,Türkiye
1442,İzmir'e bu yıl 705 kruvaziyer bekleniyor,"Deniz Ticaret Odası (DTO) İzmir Şubesi Yönetim Kurulu Başkanı Yusuf Öztürk, İzmir, Çeşme ve Kuşadası limanlarına bu yıl 705 kruvaziyerin demirlemesinin programlandığını açıkladı.",Türkiye
1443,Beyoğlu'nda iki katlı ahşap binada yangın,İstanbul Beyoğlu'nda iki katlı ahşap binada çıkan yangın itfaiye ekiplerince söndürüldü.,Türkiye
1444,"Mersin'de minibüsle otomobil çarpıştı: 1 ölü, 13 yaralı","Mersin'in Silifke ilçesinde yolcu minibüsü ile otomobilin çarpışması sonucu 1 kişi hayatını kaybetti, 13 kişi yaralandı.",Türkiye
1445,Şanlıurfa'da 267 düzensiz göçmen yakalandı,"Şanlıurfa'nın Eyyübiye ilçesinde 267 düzensiz göçmen yakalandı, göçmen kaçakçılığı yaptıkları iddiasıyla gözaltına alınan 5 şüpheliden 3'ü tutuklandı.",Türkiye
1446,Beyoğlu'nda 29 yıl kesinleşmiş hapis cezası olan firari yakalandı,İstanbul Beyoğlu'nda hakkında 29 yıl 9 ay kesinleşmiş hapis cezası bulunan firari hükümlü yakalandı.,Türkiye
1447,Cezaevi firarisi eşi tarafından silahla vurulan kadın hayatını kaybetti,Erzurum'da çeşitli suçlardan tutuklu bulunduğu açık cezaevinden firar eden hükümlü eşi tarafından silahla vurulan kadın tedavi gördüğü hastanede hayatını kaybetti.,Türkiye
1448,"Çanakkale'de 4,6 büyüklüğünde deprem","Çanakkale'nin Biga ilçesinde 4,6 büyüklüğünde deprem meydana geldi.",Türkiye
1449,"""Batuhan A""nın mürettebatını arama çalışmaları sürüyor","Marmara Denizi'nde, 13 gün önce su alarak batan ""Batuhan A"" adlı kargo gemisinin kayıp 4 mürettebatını arama çalışmaları sürüyor.",Türkiye
1450,"Ağrı'da 'su sıçratma kavgası'nda 1 kişi öldü, 2 kişi yaralandı","Ağrı'nın Patnos ilçesinde trafikte seyreden aracın su sıçrattığı iddiasıyla çıkan silahlı kavgada bir kişi hayatını kaybetti, 2 kişi de yaralandı.",Türkiye
1451,Boğazına madeni para kaçan öğrenciyi öğretmen kurtardı,"Mardin'in Kızıltepe ilçesinde bir öğretmen, boğazına madeni para kaçan öğrenciyi Heimlich manevrası uygulayarak kurtardı.",Türkiye
1452,Antalya Körfezi'ndeki denizanası yoğunluğu incelemeye alındı,"Antalya'da araştırma dalışı yapan Akdeniz Üniversitesi Su Ürünleri Fakültesi Öğretim Üyesi Prof. Dr. Mehmet Gökoğlu, son günlerde Antalya Körfezi'nde sıklıkla görülen denizanalarından birkaç tanesini laboratuvarda incelemeye aldığını açıkladı.",Türkiye
1453,Şanlıurfa'da silah kaçakçılığı operasyonu: 53 gözaltı,Şanlıurfa'da silah kaçakçılığına yönelik operasyonda 53 zanlı yakalandı.,Türkiye
1454,Park halindeki otomobil yıkılan istinat duvarının altında kaldı,Adıyaman'ın Besni ilçesinde bir binanın istinat duvarı yıkıldı. Park halindeki otomobilde maddi hasar oluşurken ekipler bölgeyi güvenlik şeridiyle kapattı.,Türkiye
1455,İzmir'de kumar baskını: 53 kişiye 340 bin lira ceza,İzmir'in Bornova ilçesinde bir işletmede kumar oynarken yakalanan 53 kişiye 340 bin 525 lira idari para cezası uygulandı.,Türkiye
1456,İstanbul'da kaçak silah operasyonlarında 17 kişi tutuklandı,"İstanbul'da düzenlenen 4 ayrı kaçak silah operasyonunda 432 tabanca ve çok sayıda silah malzemesi ele geçirilirken, gözaltına alınan 17 şüpheli tutuklandı.",Türkiye
1457,Balkondan düşen lastiklerden son anda kurtuldu,Zeytinburnu'nda bir binanın 1'inci katındaki balkondan düşen araç lastikleri ile o sırada kaldırımda yürüyen kadının yaralanmaktan son anda kurtulması güvenli kamerasınca kaydedildi.,Türkiye
1458,Belen'de deprem konutlarının inşasının yüzde 65'i tamamlandı,Depremlerden etkilenen Hatay'ın Belen ilçesinde afet konutlarında çalışmaların yüzde 65'i tamamlandı.,Türkiye
1459,İstanbul'da metrobüs: Metrelerce kuyruk oluştu,İstanbul'da Sefaköy durağında bir metrobüste arıza meydana geldi. Arıza nedeniyle uzun metrobüs ve yolcu kuyruğu oluştu.,Türkiye
1460,Terk edilmiş köyde tek başına yaşıyor,"Kütahyalı 87 yaşındaki İbrahim Elaslan, 54 yıl önceki depremin ardından zamanla boşalan, Emet ilçesine bağlı Kalfalar köyünde tek başına yaşamını sürdürüyor. Elaslan, köyün boş sokaklarında dolaşıp camiye gidiyor, bahçe işleriyle ilgilenerek vakit geçiriyor.",Türkiye
1461,Erzurumlu hafız 28 Şubat'ta yarım kalan hayalini gerçekleştirdi,"28 Şubat sürecinde katsayı uygulaması nedeniyle imam hatip lisesinden ayrılmak zorunda kalan ve bir süre ses sanatçılığı da yapan Erzurumlu 44 yaşındaki hafız Engin Şahin, yarım kalan din görevlisi olma hayalini gerçekleştirdi.",Türkiye
1462,Çığdan kapanan Van-Hakkari yolu yeniden açıldı,Van'ın Güzeldere Geçidi'ne düşen çığ nedeniyle kapatılan Van-Hakkari karayolu temizlik çalışmalarının ardından yeniden trafiğe açıldı.,Türkiye
1463,"Yargıtay, eski raporunu değiştirerek işe gitmeyen kişiye verilen cezayı onadı","Yargıtay, işe gitmemek için photoshopla kendisine sahte rapor düzenleyen kişiye, ""resmi belgede sahtecilik"" suçundan verilen 2 yıl 1 ay hapis cezasını onadı.",Türkiye
1464,"Meteoroloji'den 3 kente ""fırtına"" uyarısı","Meteoroloji 3 kente fırtına uyarısında bulundu. Hakkari, Şırnak ve Van'ın bazı kesimlerinde şiddetli rüzgar bekleniyor.",Türkiye
1465,İstanbul'da FETÖ operasyonu: 10 gözaltı,İstanbul merkezli 2 ilde Fetullahçı Terör Örgütü'ne (FETÖ) yönelik operasyonda 10 şüpheli gözaltına alındı.,Türkiye
1466,Kayak merkezlerinde son durum: Kartalkaya'da 167 santimetre ölçüldü,Kayak merkezleri arasında en fazla kar kalınlığı 167 santimetreyle Türkiye'nin önemli kış turizmi merkezlerinden Kartalkaya'da ölçüldü.,Türkiye
1467,Sıcaklık ve kirlilik denizanası popülasyonunu arttırıyor,"Bandırma Onyedi Eylül Üniversitesi Denizcilik Fakültesi Dekanı Prof. Dr. Mustafa Sarı, mevsim normallerinin üzerinde seyreden sıcaklık ve kirliliğin, Marmara Denizi'nde denizanası popülasyonunu arttırdığını söyledi.",Türkiye
1468,Yasa dışı bahis oynamak isterken 114 bin 970 lira dolandırıldı,"İzmir'de yaşayan bir vatandaş, sosyal medyadaki yasa dışı bahis sitesi üzerinden bahis oynamak isterken 114 bin 970 lira dolandırıldı.",Türkiye
1469,İstanbul'da teröristlere para aktaran 15 kişi gözaltında,"İstanbul'da terör örgütleri MLKP, TKP/ML ve MKP'nin cezaevlerinde bulunan üyelerine finansal destek sağladığı tespit edilen 15 zanlı gözaltına alındı.",Türkiye
1470,Bayburt'ta kar kalınlığı 4 metreye ulaştı,"Bayburt merkezde Şubat ayında adeta yazdan kalma günler yaşanırken, yüksek rakımlı bölgelerde kar yağışı aralıklarla devam ediyor. Yağışın etkili olduğu Aydıntepe ilçesine bağlı Dumlu köyünde ise kar kalınlığı 4 metreyi buldu.",Türkiye
1471,Osmaniye'de asayiş operasyonunda 12 şüpheli tutuklandı,Osmaniye'de ekiplerin düzenlediği asayiş operasyonlarında çeşitli suçlara karıştıkları iddiasıyla 96 şüpheli gözaltına alındı. Adliyeye sevk edilen şüphelilerden 12'si tutuklandı.,Türkiye
1472,"19 yıl önce evde ölü bulunan çocuğun babası ""cinayet"" şüphesiyle tutuklandı",Eskişehir'in Sivrihisar ilçesinde 19 yıl önce evinde asılı bulunan 9 yaşındaki Cansu Siler'in babası cinayet şüphesiyle tutuklandı.,Türkiye
1473,Eskişehir'de iş yerindeki patlamada hasar oluştu,Eskişehir'in Odunpazarı ilçesinde tavuk ürünlerinin satıldığı bir iş yerinde patlama meydana geldi.,Türkiye
1474,Batı baharı Doğu kar esareti yaşıyor,Yurdun büyük bölümünde sıcaklıklar mevsim normallerinin üzerinde seyrederken Doğu'da dondurucu soğuklar hayatı olumsuz etkiliyor. Ardahan’da gece sıcaklıklar eksi 30 dereceye kadar düştü.,Türkiye
1475,Cemrenin ikincisi suya düştü,Halk arasında baharın müjdeleyicisi olarak bilinen cemrenin ikincisi suya düştü. Cemrenin üçüncüsü 5-6 Mart'ta toprağa düşecek.,Türkiye
1476,Ankara'da DEAŞ operasyonu: 20 gözaltı kararı,"Ankara Cumhuriyet Başsavcılığınca, terör örgütü DEAŞ'a yönelik soruşturmada 20 şüpheli hakkında gözaltı kararı verildi.",Türkiye
1477,9 ilde terör örgütü DHKP/C ve MLKP operasyonu: 21 gözaltı,İzmir merkezli 9 ilde terör örgütü DHKP/C ve MLKP'ye yönelik düzenlenen operasyonda terörizme finansman sağladıkları suçlamasıyla 21 şüpheli gözaltına alındı.,Türkiye
1478,Hakkari'deki Dilimli Barajı kısmen dondu,Hakkari'nin Yüksekova ilçesinde günlerdir etkili olan yoğun kar yağışı ve soğuk hava nedeniyle Dilimli Barajı kısmen dondu.,Türkiye
1479,Samsun'da üç araç birbirine girdi: 4 yaralı,Samsun'un Çarşamba ilçesinde zincirleme trafik kazası meydana geldi. Üç aracın karıştığı kazada yaralanan 4 kişi hastaneye kaldırıldı.,Türkiye
1480,Zehirlendiği belirlenen 14 köpek telef oldu,Çanakkale'nin Gökçeada ilçesinde biri sahipli olmak üzere 14 köpeğin zehirlenerek öldürüldüğü belirlendi. İncelemede köpeklerin kana direkt karışan çok kuvvetli zehire maruz kaldığı ortaya çıktı.,Türkiye
1481,Hakkari'de kar nedeniyle yolda mahsur kalan 2 kişi kurtarıldı,Hakkari'de şiddetli rüzgarın etkisiyle yolda biriken kar nedeniyle mahsur kalan hafif ticari araçtaki 2 kişi ekipler tarafından kurtarıldı.,Türkiye
1482,Balıkesir'de zehir taciri 5 şüpheli yakalandı,"Balıkesir'in Ayvalık ilçesinde, polis ekiplerince düzenlenen uyuşturucu operasyonunda yakalanan 5 şüpheli tutuklandı.",Türkiye
1483,3 aylık bebek ambulans uçakla Siirt'ten Konya'ya nakledildi,"Siirt'te kalp rahatsızlığı olan 3 aylık bebek, ambulans uçakla Konya'ya sevk edildi.",Türkiye
1484,İzmir açıklarında 77 düzensiz göçmen yakalandı,İzmir'in Karaburun ilçesi açıklarında 77 düzensiz göçmen ile göçmen kaçakçısı olduğu değerlendirilen 1 şüpheli yakalandı.,Türkiye
1485,Kartal'da kontrolden çıkan araç bariyerlere ve taksiye çarptı: 4 yaralı,"İstanbul Kartal'da aşırı hızlı seyretmekte olan hafif ticari araç, sürücüsünün direksiyon hakimiyetini kaybetmesiyle önce bariyerlere, sonra da park halindeki taksiye çarptı. Kaza sonucu 1'i ağır olmak üzere 4 kişi yaralandı.",Türkiye
1486,"Antalya ve Muğla için ""sarı"" uyarı: Kuvvetli yağışa dikkat","Muğla ile Antalya'da beklenen gök gürültülü sağanak nedeniyle ""sarı"" kodlu uyarıda bulunuldu.",Türkiye
1487,"Akrabalar arasında silahlı çatışma: 3 kişi hayatını kaybetti, 2 kişi yaralı","Adıyaman’da, akraba olan iki aile arasında çıkan silahlı çatışmada 3 kişi hayatını kaybederken 2 kişi ise yaralandı.",Türkiye
1488,Kütahya’da tefecilere operasyon: 3 şüpheli tutuklandı,Kütahya İl Jandarma Komutanlığınca il merkezi ve ilçelerinde tefecilik suçunu işlediği tespit edilen toplam 8 adrese eş zamanlı yapılan operasyonda yakalanan 5 kişiden 3’ü tutuklandı.,Türkiye
1489,Konya’da öğrenci servisi ile kamyonet çarpıştı: 11 yaralı,Konya’nın Ereğli ilçesinde öğrenci servisi ile kamyonetin çarpışması sonucu 11 kişi yaralandı.,Türkiye
1490,Ayvalık açıklarında 57 düzensiz göçmen yakalandı,"Balıkesir'in Ayvalık ilçesi açıklarında, yasa dışı yollarla Midilli Adası'na gitmeye çalışan 57 düzensiz göçmen yakalandı.",Türkiye
1491,"Karabük'te traktör devrildi: 1 kişi hayatını kaybetti, 1 kişi yaralandı","Karabük'te traktörün şarampole devrilmesi sonucu 1 kişi hayatını kaybetti, 1 kişi yaralandı.",Türkiye
1492,Kemer üretim atölyesinde yangın,"Zeytinburnu'nda, kemer üretim atölyesinde çıkan yangın itfaiye ekiplerince söndürüldü.",Türkiye
1493,Erzurum'da 4 aracın karıştığı kazada 1'i ağır 3 yaralı,Erzurum'un Palandöken ilçesinde 4 aracın karıştığı trafik kazasında 1’i ağır 3 kişi yaralandı.,Türkiye
1494,Taksimetre açmadan yolcu taşıyan araç trafikten men edildi,"İstanbul Beşiktaş'ta, taksimetre açmadan yolcu taşıdığı belirlenen sürücüye 9 bin 574 lira ceza kesildi. Ayrıca, taksinin çalışma ruhsatı iptal edilerek araç trafikten men edildi.",Türkiye
1495,Kuzey Ege'de 169 düzensiz göçmen yakalandı,Çanakkale’nin Ayvacık ilçesi açıklarında Sahil Güvenlik ekiplerince 69’u çocuk 169 kaçak göçmen yakalandı.,Türkiye
1496,"Bakan Özhaseki, Kahramanmaraş'ta incelemelerde bulundu","Temaslarda bulunmak üzere Kahramanmaraş'a giden Bakan Özhaseki, yapımına başlanan kalıcı konut ve iş yerlerindeki çalışmaları inceleyerek, yetkililerden bilgi aldı. Özhaseki, Tarihi Kapalı Çarşı'yı gezerek esnafla bir süre sohbet etti.",Türkiye
1497,Van'da minibüsün üzerine çığ düştü: 1 ölü,Van'da yolcu minibüsünün geçtiği esnada yola çığ düştü. 1 kişinin hayatını kaybettiği olayda 12 kişi yaralı olarak hastaneye sevk edildi.,Türkiye
1498,Muğla'da 34 düzensiz göçmen yakalandı,Muğla'nın Datça ilçesinde koyda 13'ü çocuk 34 düzensiz göçmen yakalandı.,Türkiye
1499,Ambulans helikopter 8 aylık bebek için havalandı,"Şırnak'ın İdil ilçesinde yüksek ateş şikayetiyle hastaneye kaldırılan 8 aylık bebek, Sağlık Bakanlığına ait ambulans helikopterle Elazığ'a sevk edildi.",Türkiye
1500,Sakarya'da mısır yüklü tır devrildi: 1 yaralı,"Sakarya’nın Taraklı ilçesinde sürücüsünün kontrolünden çıkan mısır yüklü tır devrildi. Sürücünün yaralandığı kazada, mısırlar çevreye savruldu.",Türkiye
1501,Sakız kutularında uyuşturucuyla yakalanan 2 kişi tutuklandı,"İstanbul Esenler'de, polis ekiplerinin düzenlediği operasyonda sakız kutularında 2 kilo 366 gram uyuşturucuyla yakalanan 2 zanlı tutuklandı.",Türkiye
1502,28 Şubat Sivil Savunma Günü,"Sivil savunma, cephe gerisinde yapılan ve sadece savaş dönemlerinde değil, barış dönemlerinde ve doğal afetlerde halkın can, mal kaybını en aza indirmek için yapılan tüm faaliyetleri kapsıyor. Türkiye’de 28 Şubat, 1959 yılından beri Sivil Savunma Günü olarak kutlanıyor.",Türkiye
1503,"""Yüksek karlı gizli fon"" dolandırıcılığı davasında yeni rapor","""Gizli fon"" adıyla bilinen dolandırıcılık davası dosyasına, sanıklar Seçil Erzan, Nazlı Can, Ali Yörük ve Atilla Yörük'ün telefon incelemesine ilişkin bilirkişi raporu eklendi.",Türkiye
1504,Hocalı Katliamı kurbanları Ankara'da anıldı,Ankara Keçiören'de Hocalı Katliamı'nın 32. yılında anma programı düzenlendi.,Türkiye
1505,Sürekli kaza yaptığı otomobilini binaya astı,"Antalya'nın Alanya ilçesinde sürekli kazaya karışan sürücü, otomobilini yaşadığı binanın duvarına astı.",Türkiye
1506,"Gabar Dağı bölgesi ""özel güvenlik bölgesi"" ilan edildi","Şırnak'ta Gabar Dağı bölgesi, 15 gün süreyle ""özel güvenlik bölgesi"" ilan edildi.",Türkiye
1507,6 Şubat depreminde Adıyaman'da binanın yıkılma anı kamerada,6 Şubat’ta meydana gelen depremlerde Adıyaman'daki bir binanın yıkılma anına ait görüntüler ortaya çıktı.,Türkiye
1508,Osmaniye'de uyuşturucu operasyonu: 11 tutuklama,Osmaniye'de uyuşturucu satıcılarına yönelik operasyonlarda 11 şüpheli tutuklandı.,Türkiye
1509,Kayseri'de köpek dövüştüren 12 kişi yakalandı,Kayseri'nin Melikgazi ilçesinde köpek dövüşü organize eden 12 kişi gözaltına alındı.,Türkiye
1510,Diyarbakır'da durdurulan araçta 67 kilo uyuşturucu ele geçirildi,"Diyarbakır'ın merkez Kayapınar ilçesinde durdurulan araçta 67 kilo esrar ele geçirildi, 1 şüpheli gözaltına alındı.",Türkiye
1511,"4 ilde organize suç örgütüne ""Kafes-47"" operasyonu: 3 tutuklama","Yalova merkezli 4 ilde organize suç örgütüne yönelik ""Kafes-47"" operasyonunda gözaltına alınan 8 şüpheliden 3'ü tutuklandı.",Türkiye
1512,Erzurum'da dağ eteğinden kopan kaya parçaları iki iş yerine zarar verdi,"Erzurum'un Uzundere ilçesinin Çaybaşı Mahallesi'nde, dağ eteğinden kopan kaya parçaları, sanayi sitesinde bulunan iki iş yerinin duvarına çarptı. Binalarda hasar oluştu.",Türkiye
1513,"Balıkesir'de ""Kafes-45"" operasyonunda yakalanan 4 kişi tutuklandı","Balıkesir'de, organize suç örgütüne yönelik ""Kafes-45"" operasyonu kapsamında gözaltına alınan 7 şüpheliden 4'ü tutuklandı.",Türkiye
1514,Afyonkarahisar'da ahır yangını: 29 hayvan telef oldu,Afyonkarahisar'ın Hocalar ilçesinde ahırda yangın çıktı. Elektrik panosundan çıktığı belirlenen yangında 29 küçükbaş hayvan telef oldu.,Türkiye
1515,Van'da kaçakçılık operasyonlarında 14 gözaltı,"Van'da ekipler tarafından düzenlenen kaçakçılık operasyonlarında, gümrük kaçağı 3 bin 24 paket sigara, 587 puro ve 273 elektronik sigara ele geçirildi, 14 şüpheli gözaltına alındı.",Türkiye
1516,Erciyes Kayak Merkezi hafta sonu 125 bin turist ağırladı,Türkiye'nin önemli kayak merkezlerinden olan olan Kayseri Erciyes Kayak Merkezi hafta sonu 125 bin turist ağırladı.,Türkiye
1517,Rize'de topraksız tarımla marul üretimine başladılar,"Rizeli iki arkadaş, Kalkandere ilçesinde kurdukları serada topraksız tarımla marul yetiştiriciliğine başladı.",Türkiye
1518,FETÖ mensubu baba oğul yakalandı,Edirne'de yurt dışına kaçmaya çalışan FETÖ mensubu baba oğul yakalandı.,Türkiye
1519,Hatay'da bir şüphelinin üzerinden 81 sikke çıktı,"Hatay'ın Dörtyol ilçesinde 81 sikke ele geçirildi, bir şüpheli gözaltına alındı.",Türkiye
1520,Edirne'de uyuşturucu operasyonu: 18 gözaltı,Edirne'de düzenlenen uyuşturucu operasyonunda 18 şüpheli gözaltına alındı.,Türkiye
1521,"Şanlıurfa turizminde ""kupa"" hareketliliği","Galatasaray ile Fenerbahçe arasında 7 Nisan'da oynanacak 2023 Turkcell Süper Kupa maçının Şanlıurfa'ya alınması, kentteki turizmcileri sevindirdi.",Türkiye
1522,"MTA ""fay hattı haritadan silindi"" iddiasını yalanladı","Maden Tetkik ve Arama Genel Müdürlüğü, son günlerde Erzincan'ın İliç ilçesinden geçen fay hattının, resmi fay haritasından silindiği yönündeki iddiaların asılsız olduğunu bildirdi.",Türkiye
1523,"Hakkari'de fırtına: Çatılar uçtu, elektrik direkleri devrildi","Hakkari'de kuvvetli rüzgar yaşamı olumsuz etkiledi. Fırtına sebebiyle kentte ahırların çatıları uçtu, elektrik direkleri devrildi.",Türkiye
1524,"PTT'den ""Sagalassos Antik Kenti"" anma pulu","PTT AŞ, ""Sagalassos Antik Kenti"" konulu anma pulunu ve ilk gün zarfını tedavüle sundu.",Türkiye
1525,"""Batuhan A""nın kayıp mürettebatını arama çalışmaları sürüyor","Marmara Denizi'nde, 12 gün önce batan ""Batuhan A"" adlı kargo gemisinin mürettebatından kayıp 4 kişi için arama çalışmalarına devam ediliyor.",Türkiye
1526,Elazığ'da maden ocağında göçük: Tüm işçiler kurtarıldı,"Elazığ'ın Palu ilçesinde krom maden ocağında göçük meydana geldi. Enerji ve Tabii Kaynaklar Bakanlığı, maden ocağında meydana gelen göçükte tüm işçilerin kurtarıldığını açıkladı.",Türkiye
1527,Balıkesir'de uyuşturucu operasyonu: 8 gözaltı,Balıkesir'de narkotik ekipleri zehir tacirlerine geçit vermiyor. Kentte düzenlenen uyuşturucu operasyonunda 8 şüpheli gözaltına alındı.,Türkiye
1528,Ankara ve İstanbul'da ramazan pidesi 15 liraya satılacak,"Türkiye Fırıncılar Federasyonu Başkanı Halil İbrahim Balcı, Ankara ve İstanbul'da 250 gramlık pidenin 15 TL olacağını duyurdu.",Türkiye
1529,Tekirdağ'da zehir taciri 7 şüpheliye gözaltı,Tekirdağ'da uyuşturucu ticareti yaptıkları iddia edilen 7 şüpheli gözaltına alındı.,Türkiye
1530,"Ardahan’da Sibirya soğukları: Eksi 18,6 dereceye düştü","Ardahan’ı etkisi altına ''Sibirya soğukları'' olarak nitelenen dondurucu soğukları yaşamı olumsuz etkiliyor. Dondurucu soğukların etkili olduğu Ardahan'da ağaçlar kırağı tuttu, otomobiller çalışmadı.",Türkiye
1531,İstanbul'da terör operasyonu: 10 tutuklama,İstanbul'da terör suçlarından arananlara yönelik operasyonda gözaltına alınan 11 şüpheliden 10'u tutuklandı.,Türkiye
