,Başlık,İçerik,Kategori
340,Fenerbahçe Alanyaspor'u konuk edecek,"Fenerbahçe, Trendyol Süper Lig'in 25. haftasında 11 Şubat Pazar günü Corendon Alanyaspor'u ağırlayacak.",Spor
341,Türkiye'de ara transfer dönemi sona erdi,"""Ara transfer"" olarak adlandırılan ikinci transfer ve tescil dönemi sonlandı.",Spor
342,Beşiktaş Al-Musrati'yi açıkladı,"Beşiktaş Kulübü, Libyalı orta saha oyuncusu Ali Mohamed Al-Musrati'nin transferi için oyuncu ve Portekiz ekibi Braga ile görüşmelere başlandığını duyurdu.",Spor
343,MKE Ankaragücü Bassogog’u transfer etti,"Trendyol Süper Lig ekibi MKE Ankaragücü, Kamerunlu kanat oyuncusu Christian Bassogog’u transfer etti.",Spor
344,Samsunspor Teknik Direktörü Gisdol'dan transfer açıklaması,"Trendyol Süper Lig ekiplerinden Yılport Samsunspor'un teknik direktörü Markus Gisdol, ara transferin son saatlerinde bir oyuncuyu daha kadrolarına dahil edebileceklerini söyledi.",Spor
345,"Van'daki ""Sporcu Fabrikası""ndan ayda 3 bin kişi yararlanacak","Van'da Gençlik ve Spor Bakanlığı, Van Valiliği ve Büyükşehir Belediyesi'nin katkılarıyla inşa edilen ""Sporcu Fabrikası""nda ayda 3 bin kişiye hizmet verilecek.",Spor
346,Beşiktaş Ernest Muci'yi duyurdu,"Beşiktaş, Arnavut futbolcu Ernest Muci'nin transferi konusunda, kulübü Legia Varşova ile görüşmelere başlandığını duyurdu.",Spor
347,Fenerbahçe Serdar Dursun'u kiraladı,"Fenerbahçe, sezon başında VavaCars Fatih Karagümrük'e transfer olan eski futbolcusu Serdar Dursun'u kiraladı.",Spor
348,Derrick Köhn Galatasaray'ın 201. yabancı futbolcu oldu,Galatasaray'da Derrick Köhn'ün transfer edilmesiyle kulüp tarihindeki yabancı futbolcu sayısı 201'e yükseldi.,Spor
349,Giresunspor transfer yasağını kaldıramadı,"Trendyol 1. Lig ekiplerinden Bitexen Giresunspor, transfer yasağının kaldırılamayacağını açıkladı.",Spor
350,Samsunspor kaleci Muammer Yıldırım'ı transfer etti,"Trendyol Süper Lig ekiplerinden Yılport Samsunspor, kaleci Muammer Yıldırım'ı renklerine bağladı.",Spor
351,"Fenerbahçe, Beşiktaş ve Fatih Karagümrük PFDK'ya sevk edildi","Türkiye Futbol Federasyonu (TFF) Hukuk Müşavirliği, Trendyol Süper Lig'den 3 kulübü Profesyonel Futbol Disiplin Kuruluna (PFDK) sevk etti.",Spor
352,İrlanda Milli Basketbol Takımı İsrail takımıyla el sıkışmayı reddetti,"İrlanda Kadın Basketbol Takımı, İsrailli bir oyuncunun ""Yahudi karşıtlığı"" iddiasına tepki olarak dün oynanan 2025 Avrupa Şampiyonası (EuroBasket 2025) elemeleri maçında İsrailli oyuncularla el sıkışmadı.",Spor
353,"Kırkpınar'ın efsanesi ""Tekirdağlı Hüseyin Pehlivan"" anıldı","Tarihi Kırkpınar Yağlı Güreşleri'nde 8 yıl üst üste başpehlivan olan ""Tekirdağlı Hüseyin Pehlivan"", vefatının 42. yılında anıldı.",Spor
354,Büşra Hatun Ekinci'nin gözü gülle atmada uluslararası başarılarda,"Gülle atmada 19 Türkiye şampiyonluğu bulunan Büşra Hatun Ekinci, uluslararası başarılar elde etmek için ter döküyor.",Spor
355,Türkiye Dağ Kayağı Şampiyonası hava koşulları nedeniyle ertelendi,"Rize'de yapılması planlanan ""2024 Yılı Türkiye Dağ Kayağı Şampiyonası ve Uluslararası Açık Dağ Kayağı Yarışması"", hava koşulları nedeniyle ertelendi.",Spor
356,Cizre Belediyespor Erkek Voleybol Takımı çıkışa geçmek istiyor,"Voleybol AXA Sigorta Efeler Ligi'nde yer alan RAMS Global Cizre Belediyespor Erkek Voleybol Takımı, Kuşgöz İzmir Vinç Akkuş Belediyespor maçını kazanarak çıkışa geçmek istiyor.",Spor
357,Milli judocu Yusuf Çelik'in hedefi bronz madalyaları altın yapmak,"Bugüne kadar 2 dünya ile 3 Avrupa üçüncülüğü bulunan 26 yaşındaki işitme engelli milli judocu Yusuf Çelik'in hedefi, katılacağı Dünya Şampiyonası'nda bu kez altın madalyaya ulaşmak.",Spor
358,Kadın badmintoncular Avrupa'da ilk kez madalya kazanmak istiyor,"Kadın Badminton Milli Takımı, 14-18 Şubat tarihlerinde düzenlenecek Avrupa Takımlar Şampiyonası'na, Türkiye'ye organizasyondaki ilk madalyasını kazandırma motivasyonuyla çıkacak.",Spor
359,Asya Kupası Finali'nde Katar ile Ürdün yarın kozlarını paylaşacak,"Futbolda yarın oynanacak Asya Kupası finalinde, ev sahibi ve son şampiyon Katar ile Ürdün karşı karşıya gelecek.",Spor
360,A Milli Takım'ın UEFA Uluslar Ligi fikstürü belli oldu,UEFA Uluslar B Ligi'nde mücadele edecek A Milli Futbol Takımı'nın maç programı belli oldu.,Spor
361,Oryantiringde hedef Avrupa ve dünya şampiyonaları,"Türkiye Oryantiring Federasyonu Başkanı Tekin Çolakoğlu, Balkan şampiyonalarında başarılı sonuçlar aldıklarını belirterek, ""Şimdi sırada Avrupa ve dünya şampiyonaları var. Sporcularımız bu organizasyonlara hazırlanıyor. Önümüzdeki yıl çocuklarımız dünyada derece yapacak."" dedi.",Spor
362,Babalarının antrenörlük yaptığı ikiz kayakçıların hedefi milli forma,"Denizli'nin Tavas ilçesinde yaşayan çift yumurta ikizi İzlem ve Görkem Keysan, kayak antrenörü olan babaları Hakan Keysan gözetiminde hazırlandıkları yarışlarda milli takıma girebilmek için çalışıyor.",Spor
363,Harun Algül'ün Avrupa Şampiyonası'ndaki hedefi altın madalya,"Milli halterci Harun Algül, Bulgaristan'da gerçekleştirilecek Avrupa Şampiyonası'ndan altın madalyayla dönmek için çalışıyor.",Spor
364,Yasemin Adar Yiğit yedinci Avrupa şampiyonluğu hedefiyle mindere çıkacak,"Kadın Güreş Milli Takımı'nın 76 kiloda başarıyı ismi Yasemin Adar Yiğit, Romanya'nın başkenti Bükreş'te düzenlenecek Avrupa Şampiyonası'nda mindere yedinci Avrupa şampiyonluğu için çıkacak.",Spor
365,Engelli güreşçi dünya ve olimpiyat şampiyonluğuyla mindere damga vurdu,"Geçirdiği trafik kazasında öldüğü sanılan işitme engelli milli güreşçi Oğuz Dönder, tedavisinin ardından dünya ve olimpiyat şampiyonluğuyla mindere damga vurdu.",Spor
366,Hakkari'deki kayak merkezi farklı illerden sporcularla şenlendi,"Türkiye Kayak Federasyonu tarafından düzenlenen Alp Disiplini 1. ayak yarışlarına ev sahipliği yapan Hakkari'deki Merga Bütan Kayak Merkezi, farklı illerden gelen sporcularla şenlendi.",Spor
367,Süper Lig'de haftanın hakemleri açıklandı,Trendyol Süper Lig'in 25. haftasında yapılacak karşılaşmalarda görev alacak hakemler belli oldu.,Spor
368,Voleybolda haftanın programı,"Voleybol Vodafone Sultanlar Ligi'nde 20'nci, AXA Sigorta Efeler Ligi'nde 19'uncu hafta karşılaşmaları yapılacak.",Spor
369,Trabzonspor bu sezon ilk kez geri dönüşe imza attı,"Trabzonspor, Ziraat Türkiye Kupası son 16 Turu maçında Gençlerbirliği'ne karşı aldığı galibiyet ile bu sezon ilk kez geriden gelerek kazandı.",Spor
370,NBA'de heyecan devam ediyor,"Amerikan Basketbol Ligi'nde (NBA) Denver Nuggets, deplasmanda Los Angeles Lakers'ı 114-106 mağlup etti.",Spor
371,Fatih Karagümrük ile Pendikspor karşılaşacak,"Trendyol Süper Lig'in 25. haftasında 10 Şubat Cumartesi günü VavaCars Fatih Karagümrük, Siltaş Yapı Pendikspor'u konuk edecek.",Spor
372,Galatasaray ile Başakşehir 32. randevuda,"Galatasaray ile RAMS Başakşehir, Süper Lig'de 10 Şubat Cumartesi günü 32. kez karşı karşıya gelecek.",Spor
373,Basketbolda haftanın programı,"Türkiye Sigorta Basketbol Süper Ligi'nde 20, Türkiye Sigorta Türkiye Basketbol Ligi'nde ise 24. hafta maçları yapılacak.",Spor
374,Futbolda haftanın programı,"Futbolda Trendyol Süper Lig'de 25, Trendyol 1. Lig'de de 22. hafta maçları yapılacak.",Spor
375,Antalya'da Türk Tekvandocular 69 madalya kazandı,Antalya'da düzenlenen 11. Uluslararası Türkiye Açık Tekvando Turnuvası'nın ilk günüde Türk sporcular 69 madalya kazandı.,Spor
376,Fenerbahçe Lincoln'ü Brezilya'da RB Bragantino'ya kiraladı,"Fenerbahçe, Brezilyalı futbolcusu Lincoln Henrique'yi satın alma opsiyonuyla birlikte sezon sonuna kadar ülkesindeki RB Bragantino takımına kiraladı.",Spor
377,Galatasaray yeni transferi Derrick Köhn'ü duyurdu,"Galatasaray Kulübü, Alman ekibi Hannover 96'dan savunma oyuncusu Derrick Köhn'ü 3 milyon 350 bin euro karşılığında kadrosuna kattığını duyurdu.",Spor
378,Kupada son çeyrek finalist Beşiktaş oldu,"Ziraat Türkiye Kupası Son 16 Turu’nda Beşiktaş, Antalyaspor'u 2-1 yenerek adını çeyrek finale yazdıran son takım oldu.",Spor
379,Serbest Güreş Milli Takımı'nın Avrupa Şampiyonası kadrosu belli oldu,Romanya'nın başkenti Bükreş'te 12-18 Şubat'ta düzenlenecek Avrupa Şampiyonası'nda mücadele edece Serbest Güreş Milli Takımı'nın kadrosu belli oldu.,Spor
380,VakıfBank CEV Şampiyonlar Ligi'nde çeyrek finale yükseldi,"VakıfBank, 2024 CEV Şampiyonlar Ligi play-off turu ikinci maçında sahasında Polonya'nın PGE Rysice Rzeszow takımını 3-0 mağlup etti. VakıfBank, bu sonucun ardından adını çeyrek finale yazdırdı.",Spor
381,NBA All-Star yarışmalarına katılacak oyuncular belirlendi,"Amerikan Basketbol Ligi (NBA) All-Star organizasyonunda smaç, üç sayı ve yetenek yarışmalarına katılacak oyuncular belli oldu.",Spor
382,PFDK’dan Ertuğrul Doğan ve Murat Sancak'a para cezası,"Profesyonel Futbol Disiplin Kurulu (PFDK), Trabzonspor Başkanı Ertuğrul Doğan ve Adana Demirspor Başkanı Murat Sancak’a para cezası verdi.",Spor
383,"Artistik Cimnastik Erkek Milli Takımı, Avrupa'da ""Yılın Takımı""na aday gösterildi","Avrupa Cimnastik Federasyonu, Artistik Cimnastik Erkek Milli Takımı'nı ""Yılın Takımı"" kategorisinde aday gösterdi.",Spor
384,Azizbek Turgunboev resmen Sivasspor’da,Sivasspor Özbek futbolcu Azizbek Turgunboev'i renklerine bağladı.,Spor
385,UEFA Uluslar Ligi'nde gruplar belli oldu,"UEFA Uluslar Ligi'nde 2024-2025 sezonu kura çekimi yapıldı. Lig aşamasının kura çekimi, Fransa'nın başkenti Paris'te gerçekleştirildi.",Spor
386,NBA'de 76ers forması giyen Furkan Korkmaz Indiana Pacers'a takas edildi,"Amerikan Basketbol Ligi'nde (NBA) Philadelphia 76ers forması giyen milli oyuncu Furkan Korkmaz, Indiana Pacers'a takas edildi.",Spor
387,Milli Takımın rakipleri belli oldu,"A Milli Futbol Takımı'nın, UEFA Uluslar B Ligi 4. gruptaki rakipleri Galler, İzlanda ve Karadağ oldu.",Spor
388,Trabzonspor çeyrek finalde,"Ziraat Türkiye Kupası son 16 turunda Trabzonspor, deplasmanda Trendyol 1. Lig ekiplerinden Gençlerbirliği'ni normal süresi 1-1 biten maçın uzatma bölümünde 2-1 yenerek çeyrek finale yükseldi.",Spor
389,Büyük Britanya Grand Prix'si 2034'e kadar Formula 1'de,"Büyük Britanya Grand Prix'si, Formula 1 Dünya Şampiyonası'nda 2034'e kadar yer almaya devam edecek.",Spor
390,Tour Of Antalya'da Side - Antalya etabını Timothy Dupont kazandı,"Bu yıl 7.'si düzenlenen Tour Of Antalya, 137.7 kilometrelik Side - Antalya etabını Tartelotto Takımı’ndan Timothy Dupont 2 saat 57 dakika 28 saniye ile kazandı.",Spor
391,Kayserispor 3 futbolcuyla anlaştı,"Trendyol Süper Lig ekiplerinden Mondihome Kayserispor Başkanı Ali Çamlı, 3 futbolcuyla anlaşma sağladıklarını bildirdi.",Spor
392,Tenis Milli Takımı'nın Davis Kupası'ndaki rakibi Avusturya oldu,"A Milli Erkek Tenis Takımı, Davis Kupası Dünya Grubu 1 serisinde Avusturya ile karşılaşacak.",Spor
393,Alanyaspor Akinlosotu ile profesyonel sözleşme imzaladı,"Corendon Alanyaspor, 19 yaşındaki Nijeryalı futbolcu Daniel Kehinde Akinlosotu ile profesyonel sözleşme imzaladı.",Spor
394,48. Olağan UEFA Kongresi Paris'te düzenlendi,"Bu yıl 48. kez düzenlenen Olağan UEFA Kongresi, üye federasyon delegelerinin katılımıyla Fransa'nın başkenti Paris'te gerçekleştirildi.",Spor
395,UEFA Başkanı Ceferin 2027'de yeniden aday olmayacak,"UEFA Başkanı Aleksander Ceferin, 2027 yılında yeniden aday olmayacağını açıkladı.",Spor
396,Parisliler Olimpiyat Oyunları süresince evden çalışmaya teşvik ediliyor,"Fransa'nın başkenti Paris, 26 Temmuz-11 Ağustos'ta Olimpiyat Oyunları'na ev sahipliği yapmaya hazırlanırken kent sakinlerinin bu süre zarfında evden çalışmalarını teşvik etmek amacıyla metro istasyonlarına afişler asıldı.",Spor
397,Paris Olimpiyat Oyunları'nın madalyaları tanıtıldı,"Binlerce sporcunun düşlerini süsleyen olimpiyat madalyası, bu yıl Paris'te sahiplerini bekliyor. Organizatörler, Eiffel Kulesi'nin bir parçasıyla işlenmiş madalyaları basına tanıttı.",Spor
398,Boluspor'a Sırp forvet,"Trendyol 1. Lig ekibi Boluspor, Sırp forvet Petar Gigic ile 1,5 yıllık sözleşme imzaladı.",Spor
399,Milli eskrimciler 5 ülkede madalya mücadelesi verecek,"Milli eskrimciler, 5 farklı ülkede düzenlenecek organizasyonlarda madalya mücadelesi verecek.",Spor
400,Sivasspor'da Bülent Uygun'dan transfer açıklaması,"EMS Yapı Sivasspor Teknik Direktörü Bülent Uygun, Özbek kanat oyuncusu Azizbek Turgunboev'in sağlık kontrolünden geçtiğini ve herhangi bir aksilik olmazsa bu futbolcunun transferini gerçekleştireceklerini söyledi.",Spor
401,Real Valladolid 38 yaşındaki Alvaro Negredo'yu transfer etti,"İspanya Birinci Futbol Ligi'nin (La Liga) ekiplerinden Real Valladolid, bir dönem Beşiktaş'ta da forma giyen Alvaro Negredo'yu renklerine bağladı.",Spor
402,A Milli Takım İtalya ile hazırlık maçı yapacak,"A Milli Futbol Takımı, 2024 Avrupa Şampiyonası öncesinde 4 Haziran'da deplasmanda İtalya ile özel maçta karşı karşıya gelecek.",Spor
403,Göztepe'nin basketbolda hedefi Süper Lig,"Göztepe Olimpik Branşlar Başkanı Mehmet Sepil, gelecek sezondan itibaren profesyonel liglerde yer alacakları erkek basketbolunda Pınar Karşıyaka'nın kenti senelerdir çok iyi şekilde temsil ettiğini belirterek, ""Şimdi artık biz de geliyoruz. Biz de adım adım başarı için gelecek sezondan itibaren yola çıkıyoruz."" dedi.",Spor
404,Kazandığı şampiyonlukları depremde kaybettiği antrenörüne hediye etti,"Milli judocu İpek Sertel, Erzurum'da düzenlenen Türkiye Üniversiteler Arası Judo Şampiyonası'na katılıp, iki şampiyonluk elde etti. Sertel, 2 ayrı birinciliğini depremde hayatını kaybeden 15 yıllık antrenörü İbrahim Saday ile diğer depremzedelere armağan etti.",Spor
405,Milli hentbolcu Beyza İrem Türkoğlu Polonya'ya transfer oldu,"Milli hentbolcu Beyza İrem Türkoğlu, Polonya ekibi MKS Lublin ile anlaştı.",Spor
406,Antalya Bisiklet Turu Side-Antalya etabıyla başladı,"Uluslararası Bisiklet Birliğinin (UCI) 2.1 kategori yarışlarından biri olan Antalya Bisiklet Turu (Tour of Antalya), Side-Antalya etabıyla start aldı.",Spor
407,Derrick Köhn Galatasaray için İstanbul'da,"Galatasaray'ın transferi için görüşmelerde bulunduğu Alman futbolcu Derrick Köhn, İstanbul'a geldi.",Spor
408,Rizespor Muammer Sarıkaya'yı kiraladı,"Trendyol Süper Lig ekiplerinden Çaykur Rizespor, İstanbulspor'dan Muammer Sarıkaya'yı sezon sonuna kadar kiraladı.",Spor
409,Genç kick boksçu Beyzanur yeni başarılara imza atmak için çalışıyor,"Türkiye Kick Boks Federasyonu tarafından 22-29 Ocak tarihlerinde Antalya'da düzenlenen Spor Toto Türkiye Kick Boks Şampiyonası'nda büyük kadınlar 65 kiloda light concact kategorisinde altın madalyanın sahibi olan Beyzanur Kırım, yeni hedeflerine ulaşmak için antrenmanlara devam ediyor.",Spor
410,"Bu takımın kalecisi mühendis, defans oyuncusu fizikçi olacak","Genellikle lise ve üniversite öğrencilerinden oluşan ve sporla birlikte eğitimde de başarılı olunabileceğini gösteren Buz Hokeyi Kelebek Kadınlar Süper Ligi ekiplerinden Genç Ankaralılar Spor Kulübünün sporcuları, ""buz hokeyini genellikle erkekler oynar, kadınlar için zor bir spor"" tabularını da yıkmaya çalışıyor.",Spor
411,UEFA başarılı kulüplerin kasasını dolduracak,"Avrupa Futbol Federasyonları Birliği (UEFA), 2024-2027 yıllarında düzenleyeceği kulüp organizasyonlarına katılacak takımlara, toplam 3 milyar 310 milyon euro dağıtacak.",Spor
412,Down sendromlu milli yüzücüler şampiyonluk için kulaç atıyor,"Down sendromlu milli yüzücüler, Antalya'da düzenlenecek Trisome Oyunları'nda yeni başarılar kazanmak için çalışmalarını sürdürüyor.",Spor
413,"Galatasaray, bu sezon İstanbul takımlarına kaybetmedi","Galatasaray, bu sezon İstanbul takımlarıyla Trendyol Süper Lig'de 8, Ziraat Türkiye Kupası'nda da 1 olmak üzere oynadığı 9 resmi karşılaşmada 8 galibiyet, 1 beraberlik aldı.",Spor
414,Konyaspor kupadaki başarısını lige de taşımakta kararlı,"Ziraat Türkiye Kupası'nda çeyrek finale yükselen TÜMOSAN Konyaspor, ligde de aynı başarıyı göstermek istiyor.",Spor
415,Bisiklet Federasyonu Başkanı Emin Müftüoğlu: Tour of Antalya önemli bir marka,"Türkiye Bisiklet Federasyonu Başkanı Emin Müftüoğlu, Antalya Bisiklet Turu'nun (Tour of Antalya) şehir için önemli bir marka haline geldiğini söyledi.",Spor
416,"""Dört Büyükler'in sosyal medyada takipçi sayısı artıyor","Trendyol Süper Lig'de ""Dört Büyükler"" olarak adlandırılan Galatasaray, Fenerbahçe, Beşiktaş ve Trabzonspor'un sosyal medyadaki takipçi sayısı son dönemde büyük artış gösterdi.",Spor
417,Futbolda ara transfer dönemi sona eriyor,"Futbolda ""ara transfer"" olarak adlandırılan ikinci transfer ve tescil dönemi yarın sona erecek.",Spor
418,Doğduğu kentin ismini alan spor: Ragbi,"Mücadele ve dayanıklılığın sporu ragbi, ilk olarak 1823 yılında İngiltere'nin Rugby Kenti'nin aynı isimli okulunda oynandı.",Spor
419,Milli atlet Mehmet Çelik İspanya'da birinci oldu,"Milli atlet Mehmet Çelik, Uluslararası Valensiya Atletizm Grand Prix'sindeki erkekler 1500 metre yarışında birinci oldu.",Spor
420,BKT Avrupa Kupası'nda 8'li final turu eşleşmeleri belli oldu,"Basketbolda BKT Avrupa Kupası 8'li final turunda eşleşmeler belli oldu. Türk Telekom, İngiltere temsilcisi London Lions, Beşiktaş Emlakjet ise İspanyol ekibi Dreamland Gran Canaria ile eşleştii",Spor
421,Milli sporcular Avrupa Halter Şampiyonası'nda ter dökecek,Bulgaristan'da düzenlenecek Avrupa Halter Şampiyonası'nda madalya mücadelesi verecek milli sporcular belli oldu.,Spor
422,FIBA Erkekler Avrupa Kupası'nda çeyrek final eşleşmeleri belli oldu,"Basketbol FIBA Erkekler Avrupa Kupası'nda çeyrek final eşleşmeleri belli oldu. Turnuvada mücadele eden Türk temsilcisi Bahçeşehir Koleji, çeyrek finalde Portekiz ekibi Porto ile eşleşti.",Spor
423,NBA'de Cavaliers üst üste 7. galibiyetini aldı,"Amerikan Basketbol Ligi'nde (NBA) Washington Wizards'ı deplasmanda 114-106 yenen Cleveland Cavaliers, üst üste 7. galibiyetini elde etti.",Spor
424,Afrika Uluslar Kupası'nda finalistler belli oldu,Afrika Futbol Konfederasyonu (CAF) tarafından bu yıl 34'üncüsü düzenlenen Afrika Uluslar Kupası'nda finalistler belli oldu.,Spor
425,1. Lig'de 22. hafta maçları yapılacak,Futbolda Trendyol Süper Lig'in 22. haftası 9 Şubat Cuma günü Ahlatcı Çorum FK-Ümraniyespor maçıyla başlayacak.,Spor
426,Süper Lig'de 25. hafta mücadelesi başlayacak,Futbolda Trendyol Süper Lig'in 25. hafta mücadelesi 9 Şubat Cuma günü tek maçla başlayacak.,Spor
427,Adana Demirspor Kasımpaşa'yı ağırlayacak,"Yukatel Adana Demirspor, Trendyol Süper Lig'in 25. haftasında 9 Şubat Cuma günü sahasında Kasımpaşa'yı konuk edecek.",Spor
428,Michy Batshuayi bu sezon 17. golünü attı,"Fenerbahçe'nin Belçikalı forveti Michy Batshuayi, Gaziantep FK maçında attığı gollerle takımını kupada çeyrek finale taşırken, bu sezonki 17. golüne ulaştı.",Spor
429,Batshuayi attı Fenerbahçe turladı,"Ziraat Türkiye Kupası Son 16 Turu'nda Fenerbahçe, deplasmanda Gaziantep FK’yı 2-0 mağlup ederek adını çeyrek finale yazdırdı.",Spor
430,Asya Kupası'nda finalin adı belli oldu,"Asya Kupası'nda İran'ı 3-2 yenen Katar, finalde Ürdün'ün rakibi oldu.",Spor
431,Çaykur Rizespor David Akintola'yı transfer etti,"Trendyol Süper Lig ekiplerinden Çaykur Rizespor, Adana Demirspor'dan David Akintola'yı kadrosuna kattı.",Spor
432,UEFA gelir dağıtım sistemini açıkladı,"UEFA, erkek futbolunda kulüp müsabakalarının 2024-2027 yıllarına ilişkin gelir dağıtım sistemini açıkladı.",Spor
433,Sivasspor Mijo Caktas'ı transfer etti,"Trendyol Süper Lig ekiplerinden EMS Yapı Sivasspor, Hırvat futbolcu Mijo Caktas'ı renklerine bağladı.",Spor
434,Başakşehir çeyrek final biletini aldı,"Ziraat Türkiye Kupası son 16 turunda RAMS Başakşehir, normal süresi ve uzatmaları 1-1 sona eren maçta Atakaş Hatayspor'u penaltılarda 3-2 yenerek çeyrek finale yükseldi.",Spor
435,Halkbank çeyrek finalde,"Halkbank, CEV Şampiyonlar Ligi play-off turu rövanşında sahasında Polonya'nın Grupa Azoty ZAKSA takımını ağırladı. Son 3 yılın şampiyonu ZAKSA'yı 3-0 yenen Halkbank, adını çeyrek finale yazdırdı.",Spor
436,CEV'de Eczacıbaşı adını çeyrek finale yazdırdı,"CEV Şampiyonlar Ligi play-off turu rövanş maçında Eczacıbaşı Dynavit Kadın Voleybol Takımı, Ukrayna'nın SC Prometey ekibini 3-1 mağlup etti.",Spor
437,Olimpiyat şampiyonu Busenaz Sürmeneli Trabzonspor'dan ayrıldı,"Olimpiyat ve dünya şampiyonu milli boksör Busenaz Sürmeneli, Trabzonspor Kulübü'nden ayrıldığını açıkladı.",Spor
438,Galatasaray Kulübünde divan kurulu toplandı,Galatasaray Kulübünün şubat ayı olağan divan kurulu toplantısı yapıldı.,Spor
439,Beşiktaş'ın kupa maçı kadrosu açıklandı,Beşiktaş'ın Ziraat Türkiye Kupası'nda Antalyaspor oynayacağı maçın kamp kadrosu belli oldu. Siyah beyazlılarda 5 futbolcu sakatlıkları nedeniyle kadroda yer almadı.,Spor
440,Konyaspor uzatmalarda turladı,"Ziraat Türkiye Kupası son 16 turunda normal süresi 0-0 sona eren karşılaşmada EMS Yapı Sivasspor'u uzatmalarda 1-0 yenen Tümosan Konyaspor, çeyrek finale yükseldi.",Spor
441,Galatasaray Derrick Köhn ile anlaşma sağladı,"Galatasaray, Alman ekibi Hannover 96'da forma giyen 25 yaşındaki sol bek Derrick Köhn'ü kadrosuna kattı.",Spor
442,Meunier resmen Trabzonspor’da,"Trabzonspor, Thomas Meunier transferinde mutlu sona ulaştı. Bordo-mavililer, Belçikalı oyuncu ile anlaşmaya vardıklarını açıkladı.",Spor
443,Süper Lig'de 26. hafta maçlarının programı açıklandı,Trendyol Süper Lig'in 26. haftasında oynanacak maçların programı belli oldu.,Spor
444,A Milli Kadın Hokey Takımı Almanya'ya gitti,"A Milli Kadın Hokey Takımı, Almanya'da düzenlenecek Salon Hokeyi Avrupa Şampiyonası'na katılmak üzere bu ülkeye gitti.",Spor
445,Antalya'da toplam 60 bin euro ödüllü golf turnuvası başladı,"Antalya'da Golf- Mad tarafından, Fraport TAV Antalya Airport sponsorluğunda bu yıl 28'incisi düzenlenen Golf-Mad Pro-Am Golf Turnuvası başladı.",Spor
446,Başakşehir Davidson'u kadrosuna kattı,"Süper Lig ekiplerinden Başakşehir, bir dönem Alanyaspor forması da giyen Brezilyalı kanat oyuncusu Davidson ile 1.5 yıllık sözleşme imzaladı.",Spor
447,Samsunspor Belçikalı santrfor Raman ile sözleşme imzaladı,"Trendyol Süper Lig ekiplerinden Yılport Samsunspor, golcü futbolcu Benito Raman ile sözleşme imzaladı.",Spor
448,Joe Worrall Beşiktaş'ta iz bırakmak istiyor,"Beşiktaş'ın yeni transferi Joe Worrall, siyah-beyazlı taraftarların kalbini kazanmak için her şeyini vereceğini söyledi.",Spor
449,Giresunspor: Transfer yasağının kaldırılması için 53 milyon lira gerekiyor,"Trendyol 1. Lig ekiplerinden Bitexen Giresunspor'un Kulüp Başkanı Nahid Ramazan Yamak, transfer yasağının kaldırılması için 53 milyon 468 lira ödeme yapmaları gerektiğini söyledi.",Spor
450,A Milli Futbol Takımı 2 özel maç yapacak,"A Milli Futbol Takımı, 2024 Avrupa Şampiyonası finalleri hazırlıkları kapsamında gelecek ay Macaristan ve Avusturya ile deplasmanda birer özel maç oynayacak.",Spor
451,UEFA Uluslar Ligi'nde kuralar yarın çekilecek,UEFA Uluslar Ligi'nde 2024-2025 sezonu kura çekimi yarın yapılacak.,Spor
452,"Trae Young ve Scottie Barnes, NBA All-Star kadrosunda",Amerikan Basketbol Ligi 2024 All-Star maçının kadrosuna Trae Young ve Scottie Barnes dahil edildi.,Spor
453,Trabzonspor kupada Gençlerbirliği'ne konuk olacak,"Trabzonspor, Ziraat Türkiye Kupası son 16 turunda yarın Gençlerbirliği ile deplasmanda karşılaşacak.",Spor
454,"Beşiktaş, Türkiye Kupası'nda Antalyaspor deplasmanında","Beşiktaş, Ziraat Türkiye Kupası son 16 turunda yarın Bitexen Antalyaspor'un konuğu olacak.",Spor
455,"Şengün'ün ""double double""ı Rockets'a yetmedi","Amerikan Basketbol Ligi'nde Indiana Pacers, sahasında Houston Rockets'ı 132-129 yendi.",Spor
456,Galatasaray Türkiye Kupası'nda çeyrek finale çıktı,"Galatasaray, Ziraat Türkiye Kupası'nda çeyrek finale yükseldi.",Spor
457,Galatasaray kupada çeyrek finalde,"Ziraat Türkiye Kupası Son 16 Turu’nda Galatasaray, Bandırmaspor’u 4-2 mağlup ederek çeyrek finale yükseldi.",Spor
458,Barcelona İspanyol basketbolcu Ricky Rubio'yu kadrosuna kattı,"İspanya'nın Barcelona Basketbol Takımı, eski oyuncusu Ricky Rubio'yu renklerine bağladı.",Spor
459,Fenerbahçe UEFA Avrupa Konferans Ligi kadrosunu güncelledi,"UEFA Avrupa Konferans Ligi son 16 turunda mücadele edecek Fenerbahçe, oyuncu listesini güncelledi.",Spor
460,"Ali Koç, Ertuğrul Doğan ve Metin Öztürk PFDK'ya sevk edildi","Fenerbahçe Başkanı Ali Koç, 'sportmenliğe aykırı hareketi' sebebiyle Profesyonel Futbol Disiplin Kurulu'na sevk edildi. Trabzonspor Başkanı Ertuğrul Doğan ve Galatasaray İkinci Başkanı Metin Öztürk'ün ise 'hakem ve diğer müsabaka görevlileri hakkında açıklamaları' dolayısıyla kurula sevk edildiği açıklandı.",Spor
