,Başlık,İçerik,Kategori
106,Ramazan Bayramı'nda 20 milyon civarında seyahat bekleniyor,"Türkiye Seyahat Acentaları Birliği (TÜRSAB) Başkanı Firuz Bağlıkaya bayram tatilinin 9 güne çıkarılmasının iç pazarı hareketlendireceğini belirterek, ""Ara tatil ve bayram tatili döneminde tüm seyahatlerin ekonomik hacminin toplamda 100 milyar lira seviyelerinde gerçekleşmesini öngörüyoruz"" dedi.",Ekonomi
107,IPARD III'te ilk çağrı,AB Katkılı Kırsal Kalkınma Destekleri kapsamında tarım ve balıkçılık ürünlerinin işlenmesi ve pazarlanması konusunda ilana çıkıldı. Çağrı kapsamında 248 milyor euro hibe desteği ile 450 milyon euroluk yatırım gerçekleştirilecek.,Ekonomi
108,Finansal Hizmetler Güven Endeksi martta yükseldi,"Finansal Hizmetler Güven Endeksi, martta geçen aya göre 2,4 puan artışla 153,6 seviyesine yükseldi.",Ekonomi
109,Borsa güne yükselişle başladı,"Borsa İstanbul'da BIST 100 endeksi, güne yüzde 0,9 artışla 9.035,94 puandan başladı.",Ekonomi
110,Elektrik desteği alan vatandaşlardan güvence bedeli alınmayacak,"EPDK, Aile ve Sosyal Hizmetler Bakanlığından elektrik faturası desteği alan vatandaşlardan elektrik aboneliği sürecinde güvence bedeli alınmayacağını duyurdu",Ekonomi
111,Yaklaşık 400 milyon liralık doğal gaz tüketim desteği ödemeleri başladı,"Aile ve Sosyal Hizmetler Bakanlığı, ihtiyaç sahibi 584 bin 941 haneye 399 milyon 947 bin lira doğal gaz tüketim desteği ödemesi yapacak.",Ekonomi
112,Tarımsal girdi fiyat endeksi ocakta arttı,"Tarımsal girdi fiyat endeksi ocakta aylık yüzde 7,51, yıllık yüzde 45,11 artış gösterdi.",Ekonomi
113,BES'te kısmen ödeme uygulaması 1 Temmuz'a ertelendi,Belirli katılımcılara bireysel emeklilik sisteminden (BES) çıkmadan nakit ihtiyaçlarına çözüm sunması amaçlanan kısmi çekiş uygulaması 1 Temmuz'da yürürlüğe girecek.,Ekonomi
114,Küresel piyasalar pozitif seyir izliyor,"Küresel piyasalar, ABD Merkez Bankası'nın, dünkü toplantısında, beklentilerden güçlü gelen enflasyona karşın yıl sonuna kadar 3 faiz indirimi yapabileceği tahminini korumasıyla pozitif bir seyir izliyor.",Ekonomi
115,Merkez Bankası'nın faiz kararı bugün belli oluyor,"Merkez Bankası Para Politikası Kurulu, faiz kararını bugün açıklayacak. Kurul, önceki toplantısında faiz oranını yüzde 45 düzeyinde sabit tutmuştu.",Ekonomi
116,"Bakan Bolat: Pazarcıların beklediği yeni düzenlemeleri, açıldıktan sonra Meclis'e göndereceğiz","Ticaret Bakanı Ömer Bolat, pazarcıların beklediği yeni düzenlemeleri hazırladıklarını belirterek, ""Açıldıktan sonra Meclise göndereceğiz."" dedi.",Ekonomi
117,Fed faiz oranını sabit tuttu,"ABD Merkez Bankası (Fed), politika faizini beklentiler dahilinde değiştirmeyerek 23 yılın en yüksek seviyesi olan yüzde 5,25-5,50 aralığında sabit tuttu",Ekonomi
118,Bakan Ersoy: Bu yılki hedefimiz 60 milyon ziyaretçi 60 milyar dolar gelir,"Kültür ve Turizm Bakanı Mehmet Nuri Ersoy, ""Geçen sene biliyorsunuz rekor kırdık. Yedinci sıradan önce 6.'lığa, sonra 4.'lüğe kadar ülke sıralamasında geldik. 56,7 milyon ziyaretçi ağırladık. Bu seneki hedefimiz 60 milyon ziyaretçi 60 milyar dolar gelir. 2028'e kadar bu rakamları 100 milyar dolara çekmek gibi bir iddiamız var"" diye konuştu.",Ekonomi
119,Bakan Işıkhan: Bir ayda 50 binden fazla kadın istihdama girdi,"Çalışma ve Sosyal Güvenlik Bakanı Vedat Işıkhan, ""Bir aylık zaman içerisinde elhamdülillah rakam 50 binin üzerine çıktı. 50 binden fazla kadın, istihdama girmiş durumda"" dedi.",Ekonomi
120,Borsa günü yükselişle tamamladı,"Borsa İstanbul'da BIST 100 endeksi, günü yüzde 0,28 değer kazanarak 8.955,12 puandan tamamladı.",Ekonomi
121,"ABD'den çip üretimi için Intel'e 8,5 milyar dolarlık finansman","ABD yönetimi, ülkede yarı iletken üretimini artırmak amacıyla çip şirketi Intel'e 8,5 milyar dolarlık hibe verecek.",Ekonomi
122,"Merkezi yönetim brüt borç stoku 7,2 trilyon lira oldu","Merkezi yönetim brüt borç stoku, şubat sonu itibarıyla 7 trilyon 238,1 milyar lira olarak belirlendi.",Ekonomi
123,Yerli kömür üretiminde hedef yıllık 6 milyon ton,"Enerji ve Tabii Kaynaklar Bakanı Alparslan Bayraktar, elektrik üretiminde yerli kömürün payının çevreyle uyumlu şekilde artırılacağını belirterek, ""İnşallah en kısa zamanda yıllık 6 milyon tona çıkacağız"" dedi.",Ekonomi
124,"AB, yeni Ukrayna fonundan 4,5 milyar euroluk ilk ödemeyi yaptı","Avrupa Birliği (AB) Dış İlişkiler ve Güvenlik Politikası Yüksek Temsilcisi Josep Borrell, Ukrayna'ya desteği sürdürülebilir hale getirmek için oluşturulan yeni fondan 4,5 milyar euroluk ilk ödemenin yapıldığını duyurdu.",Ekonomi
125,Bayram tatilinin uzamasıyla tatil sezonu erken açılacak,"Ramazan Bayramı tatili öncesindeki 1,5 gün kamu çalışanlarının idari izinli sayılması kararı, turizm sektörünü hareketlendirdi.",Ekonomi
126,Dünyada negatif faiz dönemi Japonya'nın da politikasını değiştirmesiyle sonlandı,Japonya Merkez Bankası (BoJ) 2007'den bu yana ilk kez faiz oranını artırmasıyla küresel resesyon ve borç krizinin ardından devreye sokulan negatif faiz politikasını terk eden son merkez bankası oldu.,Ekonomi
127,Türkmen gazının Türkiye ve Avrupa pazarına girişi için çalışmalar hız kazandı,"Türkmenistan gazının Azerbaycan üzerinden Türkiye'ye ulaştırılması ve buradan Avrupa'ya taşınması konusunda çalışmalar hız kazanırken, ilk aşamada 2 milyar metreküp gazın swap yoluyla Türkiye'ye getirilmesi planı öne çıkıyor.",Ekonomi
128,Yurt dışı ÜFE şubatta arttı,"Yurt Dışı Üretici Fiyat Endeksi, şubatta aylık bazda yüzde 2,38, yıllık bazda yüzde 62,38 artış gösterdi.",Ekonomi
129,"İngiltere'de yıllık enflasyon şubatta yüzde 3,4 oldu","İngiltere'de yıllık enflasyon şubatta yüzde 3,4 olurken, yaklaşık son 2,5 yılın en düşük seviyesinde gerçekleşti.",Ekonomi
130,"Türkşeker, 2023-2024 kampanya dönemini tarihi rekorla kapattı","Tarım ve Orman Bakanı Yumaklı, Türkşeker'in 2023-2024 kampanya dönemini tarihi rekorla kapattığını açıkladı.",Ekonomi
131,Trafiğe şubatta 193 bin 600 aracın kaydı yapıldı,"Trafiğe şubatta 193 bin 600 aracın kaydı yapıldı, 2 bin 382 aracın kaydı silindi. Böylece trafikteki toplam araç sayısı 191 bin 218 arttı.",Ekonomi
132,"Tüketici güven endeksi martta 79,4 oldu","Tüketici güven endeksi martta aylık bazda yüzde 0,02 artarak 79,4 oldu.",Ekonomi
133,Piyasalarda gözler Fed'e çevrildi,"Küresel piyasalarda gözler bugün ABD Merkez Bankası'nın (Fed) para politikası kararları ve Fed Başkanı Jerome Powell'ın açıklamalarına çevrilirken, risk iştahı sınırlı da olsa pozitif seyrediyor.",Ekonomi
134,Tüketiciyi aldatıcı reklamlara 17 milyon lira ceza kesildi,"Reklam Kurulu, tüketiciyi aldatıcı reklamlar ve haksız ticari uygulamalar nedeniyle işletmelere 17 milyon 37 bin 891 lira para cezası kesti.",Ekonomi
135,Seçim öncesi ekonomide spekülatif haberler artıyor,"31 Mart'taki seçim öncesinde ekonomiye ilişkin spekülatif haberler arttı. Kur, borsa ve ekonomiye ilişkin ortaya atılan iddialar çürütülse de farklı versiyonlarla yeniden gündeme getiriliyor. Uzmanlar, bilgi kirliliğine karşı dikkatli olunmasını ve yetkililer dışındaki beyanatlara itibar edilmemesini tavsiye ediyor.",Ekonomi
136,Merkez Bankası faiz kararını yarın açıklayacak,"Merkez Bankası Para Politikası Kurulu, faiz kararını yarın açıklayacak. Kurul, önceki toplantısında faiz oranını yüzde 45 düzeyinde sabit tutmuştu.",Ekonomi
137,Borsa günü yükselişle tamamladı,"Borsa İstanbul'da BIST 100 endeksi, günü yüzde 2,43 değer kazanarak 8.929,88 puandan tamamladı.",Ekonomi
138,"Mart ayında 884,7 milyon lira SED ödemesi yapıldı","Aile ve Sosyal Hizmetler Bakanı Mahinur Özdemir Göktaş, çocukların sosyal açıdan desteklenmesi ve eğitim giderlerinin karşılanması için bu ay 884,7 milyon lira Sosyal ve Ekonomik Destek (SED) ödediklerini açıkladı.",Ekonomi
139,Negatif faizin son kalesi de yıkıldı,"Japonya Merkez Bankası, politika faizini 17 aradan sonra ilk kez artırdı. Böylece 2016’dan bu yana uyguladığı getiri eğrisi kontrollü negatif faiz politikası da tarihe karışmış oldu. Peki negatif faiz politikası nasıl başladı, hangi ülkeler uyguladı, neden sonlandı?",Ekonomi
140,KOSGEB geçen yıl 107 bine yakın işletmeye destek verdi,"Küçük ve Orta Ölçekli İşletmeleri Geliştirme ve Destekleme İdaresi Başkanlığı (KOSGEB), 2023'te ulaştırmadan madenciliğe, inşaattan imalata kadar çeşitli sektörlerde faaliyet gösteren yaklaşık 107 bin işletmeye 18,1 milyar liradan fazla destek sağladı.",Ekonomi
141,Türkiye'nin uluslararası yatırım pozisyonu verileri yayımlandı,"Türkiye'nin ocak sonu itibarıyla yurt dışı varlıkları 324,5 milyar dolar, yurt dışı yükümlülükleri ise 624,5 milyar dolar olarak gerçekleşti.",Ekonomi
142,Beş ülkeden yapılan güneş paneli ithalatında damping önlemi uygulanacak,"Vietnam, Malezya, Tayland, Hırvatistan ve Ürdün menşeli güneş paneli ithalatında dampinge karşı önlem uygulanması kararlaştırıldı.",Ekonomi
143,"Ticaret Bakanlığı piyasa denetimlerinde 96,8 milyon lira ceza kesti","Ticaret Bakanlığı, piyasa denetimleri kapsamında, 2023'te 124 bin 188 firmanın 4 milyon 21 bin 80 adet ürünü denetlenmiş olup 43 bin 864 aykırı ürüne 96 milyon 851 bin 871 TL idari para cezası uyguladı.",Ekonomi
144,"Ticaret Bakanlığı, oyuncak firmasını 2 yıl ithalattan men etti","Ticaret Bakanlığı, Oyuncakların İthalat Denetimi Tebliği hükümlerine aykırı davrandığı gerekçesiyle Şah Per Oyuncak Tolga Şahin firmasının ithalatının 2 yıl durdurulmasına karar verdi.",Ekonomi
145,İzmir'e bir serbest bölge daha kuruluyor,"Ticaret Bakanı Ömer Bolat, Menemen Serbest Bölgesi'nin de kurulma çalışmaları dosyasının Bakanlık tarafından bugün itibarıyla bitirildiğini ve Cumhurbaşkanlığına sevk edileceğini söyledi.",Ekonomi
146,İstanbul Havalimanı şubatta Avrupa'nın en yoğun havalimanı oldu,"İstanbul Havalimanı, şubatta günlük ortalama 1306 uçuşla Avrupa'nın en yoğun havalimanı oldu.",Ekonomi
147,Bakan Bolat: Geçen yıl 18 serbest bölgemizin ülkemiz ekonomisine kattığı ticaret hacmi 31 milyar dolardır,"Ticaret Bakanı Ömer Bolat, ""18 serbest bölgemizden geçen yıl elde ettiğimiz ihracat geliri 12 milyar 700 milyon dolara ulaştı. Bu sene de ilk 2 ayda yüzde 10 civarında serbest bölgelerimizden yapılan ihracatta artış bulunmaktadır. Geçen yıl 18 serbest bölgemizin ülkemiz ekonomisine kattığı ticaret hacmi 31 milyar dolardır"" dedi.",Ekonomi
148,Türk somonu ve çayına tanıtım desteği,"Türk somonu ve çayının tanıtımına yönelik hazırlanan projeler, Ticaret Bakanlığı'nca ""Turquality Desteği"" kapsamına alındı.",Ekonomi
149,Susam ihracatında rekor artış,"Türkiye'nin susam ihracatı, yılın ilk iki ayında geçen yılın aynı dönemine göre yüzde 195 artarak 19,6 milyon dolara ulaştı.",Ekonomi
150,Emtia piyasasında yükseliş sürüyor,"Emtia piyasasındaki yükseliş eğilimi, jeopolitik riskler ve arza ilişkin endişelerle geçen hafta da devam etti.",Ekonomi
151,Kısa vadeli dış borç stoku ocakta azaldı,"Kısa vadeli dış borç stoku, ocak ayında 2023 yıl sonuna kıyasla yüzde 0,2 azalışla 174,9 milyar dolar oldu.",Ekonomi
152,"Konut Fiyat Endeksi ocakta yüzde 2,3 arttı","Konut Fiyat Endeksi, Ocakta aylık yüzde 2,3 ve yıllık yüzde 68 artışla 1190 oldu.",Ekonomi
153,Borsa haftaya yükselişle başladı,"Borsa İstanbul'da BIST 100 endeksi, haftaya yüzde 0,18 yükselişle 8.844,50 puandan başladı.",Ekonomi
154,VİOP'ta endeks kontratı güne düşüşle başladı,"Borsa İstanbul Vadeli İşlem ve Opsiyon Piyasası'nda (VİOP) nisan vadeli BIST 30 endeksine dayalı kontrat, haftaya yüzde 0,3 azalışla 9.761,75 puandan başladı.",Ekonomi
155,Küresel piyasalar faiz kararlarına odaklandı,"Küresel piyasalarda, ABD, İngiltere, Japonya ve Türkiye Cumhuriyet Merkez Bankası'nın bu hafta açıklayacağı para politikası kararları yatırımcıların odağına yerleşti.",Ekonomi
156,Japonya'nın 17 yıl sonra ilk kez faiz artırması bekleniyor,Japonya Merkez Bankası (BoJ) büyük şirketler ve sendikaların bu yıl önemli ücret artışları konusunda anlaşmasının ardından uzun süredir devam eden parasal genişleme politikasında bir dönüm noktası olarak Şubat 2007'den beri ilk faiz artışına hazırlanıyor.,Ekonomi
157,Kocaeli Şehir Hastanesi Tramvay Hattı açıldı,"Kocaeli Şehir Hastanesine ulaşımı kolaylaştıracak 3,1 kilometrelik tramvay hattının açılışı gerçekleştirildi.",Ekonomi
158,Bakan Şimşek: Enflasyon yılın ikinci yarısından itibaren yıllık bazda düşmeye başlayacak,"Hazine ve Maliye Bakanı Mehmet Şimşek, enflasyonun yılın ikinci yarısından itibaren yıllık bazda düşmeye başlayacağına işaret ederek, ""Bir program var. Sabırla ve kararlılıkla uygulayacağız ve bu program sonuç verecektir"" dedi.",Ekonomi
159,İkinci el çevrim içi oto pazarında satışlar şubatta yüzde 35 arttı,"Türkiye'de ikinci el çevrim içi binek ve hafif ticari araç pazarında satış sayısı, şubatta geçen yılın aynı dönemine göre yüzde 35 artışla 170 bin 457 oldu.",Ekonomi
160,Meyve suyu ihracatının 500 milyon doları aşması hedefleniyor,"Ege Yaş Meyve Sebze İhracatçıları Birliği Başkanı Hayrettin Uçak, Türkiye'nin, meyve suyu ihracatında bu yıl 500 milyon doları aşmayı hedeflediğini söyledi.",Ekonomi
161,"SPK, tahvil ihraçlarının durdurulduğu iddialarının gerçeği yansıtmadığını bildirdi","Sermaye Piyasası Kurulu (SPK), şirketlerin tahvil ihraçlarının durdurulmasının söz konusu olmadığını, iddiaların gerçeği yansıtmadığını bildirdi.",Ekonomi
162,Elektrik piyasasında teminat mektupları elektronik hale getirilecek,"Elektrik piyasası katılımcıları, mevcut teminat mektuplarını 1 Ocak 2025'e kadar elektronik teminat mektubuna dönüştürecek.",Ekonomi
163,Atatürk Havalimanı terminal binaları girişimcilik merkezine dönüşüyor,"Sanayi ve Teknoloji Bakanlığı öncülüğünde hayata geçirilecek Terminal İstanbul Projesi, Atatürk Havalimanı terminal binalarını dünyanın en büyük girişimcilik merkezine dönüştürecek.",Ekonomi
164,Turizm 12 aya yayılacak,"Kültür ve Turizm Bakanı Mehmet Nuri Ersoy, Türkiye'yi dünya turizminde parlayan yıldız haline getirmek için yapılan çalışmalara dikkati çekti. ""Bu süreçte turizmi 12 aya yaymak ve nitelikli turizmi güçlendirmek adına attığımız adımlar da en önemli çalışmalarımızdan biri oldu"" dedi.",Ekonomi
165,Küresel piyasalarda gözler Fed'e çevrildi,"Küresel piyasalar, bu hafta karışık bir seyir izlerken, gözler gelecek hafta ABD Merkez Bankası'nın açıklayacağı faiz kararına çevrildi.",Ekonomi
166,İstenmeyen ticari mesajlara 398 milyon lira ceza,Ticari Elektronik İleti Şikayet Sistemi'nin uygulamaya alındığı 2015'ten 2023 sonuna kadar geçen sürede istenmeyen ticari iletiler için 398 milyon 94 bin lira ceza uygulandı.,Ekonomi
167,AVM'lerdeki yöresel ürün satış yerlerine sıkı denetim,"Alışveriş merkezlerinde kurulan yöresel ürün satış yerlerinde yapılan denetimler kapsamında Ankara'da, etiketsiz satılan 717 kilogram sucuk, 332 kilogram peynir ve 308 kilogram tereyağına el konuldu.",Ekonomi
168,TCMB faiz kararını perşembe günü açıklayacak,Merkez Bankası Para Politikası Kurulu faiz kararını 21 Mart Perşembe günü açıklayacak. Banka bir önceki toplantıda politika faizini yüzde 45 seviyesinde sabit tutmuştu.,Ekonomi
169,Bakan Bayraktar: Türkiye 30 yılda karbon emisyonlarını nötr hale getirecek,"Bakan Bayraktar, ""Türkiye 30 yılda karbon emisyonlarını nötr hale getirecek ve daha çevreci, daha yeşil daha çok yenilenebilir enerjiyi kullanan bir ülke haline gelecek"" açıklamasını yaptı.",Ekonomi
170,Kredi kartıyla nakit avans çekiminde faiz oranı yüzde 5'e yükseldi,"Kredi kartıyla nakit avans çekiminde faiz oranı yüzde 4,42'den yüzde 5'e yükseldi.",Ekonomi
171,THY'nin bugünkü Sinop seferleri iptal edildi,"Türk Hava Yolları, bugün yapılması planlanan İstanbul-Sinop seferlerinin, Sinop'taki olumsuz hava koşulları nedeniyle karşılıklı iptal edildiğini duyurdu.",Ekonomi
172,Kayseri'de tohumluk özel üretim alanları hibe edilecek,Kayseri Tarım ve Orman Müdürlüğü 2024 yılı içerisinde sertifikalı tohum için özel üretim alanlarını belirleyip üreticiye hibe edecek. Hibe'den yararlanmak için başvurular başladı.,Ekonomi
173,TARSİM'den Antalya'daki hortumdan etkilenenlere 39 milyon lira ödeme,"Tarım Sigortaları Havuzu (TARSİM), Antalya'nın Kumluca ve Demre ilçelerinde meydana gelen hortum afetinden etkilenen üreticilere 39 milyon TL ödeme gerçekleştirdi.",Ekonomi
174,Birleşik Krallık ile STA güncelleme müzakereleri 10 Haziran'da başlayacak,"Ticaret Bakanı Ömer Bolat, Türkiye ile Birleşik Krallık arasındaki serbest ticaret anlaşmasını (STA) güncelleme müzakerelerinin teknik olarak 10 Haziran'da Londra'da başlayacağını söyledi.",Ekonomi
175,"Ticaret Bakanlığı, piyasa denetimlerinde 4,8 milyon lira ceza kesti",Tüketici ürünlerine yönelik yürütülen piyasa gözetimi ve denetimi faaliyetlerinde tespit edilen aykırılıklar için 2024'te 4 milyon 781 bin 121 lira idari para cezası uygulandı.,Ekonomi
176,"EPDK, iki dağıtım şirketine 191 milyon lira para cezası kesti","Enerji Piyasası Düzenleme Kurumu, depolama yatırımları ve lisanssız elektrik üretimine yönelik yatırımcılara karşı sorumluluğunu yerine getirmeyen Akedaş Elektrik Dağıtım Şirketi (AKEDAŞ) ve Uludağ Elektrik Dağıtım Anonim Şirketi'ne (UEDAŞ) 191 milyon lira para cezası kesti.",Ekonomi
177,Evde Bakım Yardımı hesaplara yatırılmaya başlandı,"Aile ve Sosyal Hizmetler Bakanı Mahinur Özdemir Göktaş, Evde Bakım Yardımı'nın hesaplara yatırılmaya başlandığını bildirdi.",Ekonomi
178,Tarihin en yüksek euro ihracatı gerçekleşti,"Hazine ve Maliye Bakanı Mehmet Şimşek, ülke tarihinin en yüksek euro ihracatının dün başarıyla tamamladığını duyurdu.",Ekonomi
