,Başlık,İçerik,Kategori
431,TRT Geleceğin İletişimcileri Yarışması'nda ödüller bugün sahiplerini bulacak,"Türkiye'nin kamu yayıncısı TRT, geleceğin iletişimcilerini seçiyor. 2015 yılından bu yana düzenlenen 'TRT Geleceğin İletişimcileri Yarışması'nın finalistleri Ankara'da uzman isimlerin yer aldığı söyleşi, atölye ve sunumlara katıldı.",Kültür Sanat
432,Aydın'da 2 bin yıl öncesine ait olduğu değerlendirilen lahit bulundu,"Aydın'ın Çine ilçesindeki Alabanda Antik Kenti'nde kaçak kazı yapılan alanda, yaklaşık 2 bin yıl öncesine ait olduğu değerlendirilen lahit bulundu.",Kültür Sanat
433,Göbeklitepe'de bulunan yaban domuzu heykeli görüntülendi,"Şanlıurfa'da, 12 bin yıllık geçmişiyle ""tarihin sıfır noktası"" olarak nitelendirilen Göbeklitepe'de bulunan ilk boyalı yaban domuzu heykeli kazı alanında görüntülendi.",Kültür Sanat
434,Uzayda ilk uzun metrajlı filmde rol alan kozmonot: Her 45 dakikada günün batması işimizi zorlaştırdı,"'The Challenge’de (Vzyzov) oyuncu olarak yer alan Rus kozmonot Anton Shkaplerov, ""Filmin yüzde 25'i uzayda, yüzde 75'i dünyada çekildi. Ben ve yanımdaki 2 arkadaşımız profesyonel oyuncular değiliz. Ama buna rağmen filmi çekmeyi başardık. Ay'da çekilecek filmde de oyuncu olarak yer almak isterim"" dedi.",Kültür Sanat
435,Göbeklitepe'de 'ilk boyalı heykel' bulundu,"Şanlıurfa'da 12 bin yıllık geçmişiyle ""tarihin sıfır noktası"" olarak nitelendirilen Göbeklitepe'de yürütülen kazı çalışmalarında, yaban domuzu heykeli bulundu. Eser, döneminden günümüze uzanana ilk boyalı heykel buluntusu oldu.",Kültür Sanat
436,Antalya Altın Portakal Film Festivali iptal edildi,"Antalya Büyükşehir Belediye Başkanı Muhittin Böcek, Altın Portakal Film Festivali'nin iptal edildiğini duyurdu.",Kültür Sanat
437,"Türk sanatçılar, Cumhuriyet'in 100. yılı kutlamaları kapsamında Gürcistan'da konser verdi","Türkiye Cumhuriyeti'nin kuruluşunun 100. yılı kutlamaları kapsamında, viyolonsel sanatçısı Dilbağ Tokay ile piyano sanatçısı Emine Serdaroğlu tarafından Gürcistan'da konser verildi.",Kültür Sanat
438,Kayıp küpe arayan aile bin yıllık Viking kalıntısı buldu,Norveçli bir aile bahçelerinde kaybolan küpelerini ararken Viking döneminden en az bin yıllık kalıntılar buldu.,Kültür Sanat
439,"Kültür ve Turizm Bakanlığı, Altın Portakal Film Festivali’nden çekildi","Kültür ve Turizm Bakanlığı, Antalya Altın Portakal Film Festivali'nden çekildiğini duyurdu.",Kültür Sanat
440,TRT'nin gurur gecesi: TRT World'ün belgeseli Emmy ödülü kazandı,"TRT World’ün ""Ukrayna Savaş Günlükleri"" belgeseli, Uluslararası Emmy Ödülleri ‘Haber ve Güncel Olaylar’ kategorisinde ödüle layık görüldü. ABD'nin New York kentindeki gurur gecesinde, dünyanın en prestijli televizyonculuk ödülünün sahibi olan TRT, uluslararası alandaki başarısını da bir kez daha kanıtladı.",Kültür Sanat
441,Contemporary Istanbul sanatseverlerle buluştu,"Dünyanın dört bir yanından galeri, sanatçı ve sanatseveri bir araya getiren Contemporary İstanbul'un 18. edisyonu, Tersane İstanbul'da sanatseverlerle buluştu.",Kültür Sanat
442,Hollywood'da senaristlerin 'tarihi grevi' resmen sona erdi,"ABD'deki film ve dizi sektörünün kalbi Hollywood'da senaristlerin başlattığı ve oyuncuların da katıldığı, yaklaşık 5 aydır süren grev, stüdyolarla varılan anlaşmanın ardından, bu sabah itibarıyla resmen sona erdi.",Kültür Sanat
443,Ukraynalı Eurovision şampiyonu Ruslana: Müzik savaşta silah gibi,"Ukraynalı şarkıcı ve söz yazarı, 2004 Eurovision yarışması şampiyonu Ruslana, ülkesinin Rusya ile savaşında Ukraynalı sanatçıların dirayetli durduklarını ve müziğin savaşta bir ""silah"" gibi olduğunu ifade etti.",Kültür Sanat
444,"UNESCO, Dünya Mirası Listesi'ne 42 yeni alan ekledi","Birleşmiş Milletler Eğitim, Bilim ve Kültür Örgütü (UNESCO) Dünya Mirası Komitesi genişletilmiş 45. oturumunda, 42 yeni alan UNESCO Dünya Mirası Listesi'ne eklendi, hali hazırda listede olan 5 alan ise genişletildi.",Kültür Sanat
445,TRT ortak yapımı 'Kare Takımı: Gizemli Ada' filminin galası yapıldı,"TRT Ortak Yapımı ""Kare Takımı: Gizemli Ada"" animasyon filmi 29 Eylül’de vizyona giriyor. TRT Çocuk'un sevilen çizgi dizisi Kare’yi beyaz perdeye taşıyan filmin galası İstanbul’da yapıldı. Film, galaya gelen çocuklardan tam not aldı.",Kültür Sanat
446,Hollywood'da 'tarihi grevi' bitirebilecek anlaşma sağlandı,"ABD'de Amerikan Senaristler Birliğinin (WGA) iş garantisi ve maaş güvencesi talepleriyle başlattığı ve Beyaz Perde Aktörleri Derneği (SAG) ile Amerikan Televizyon, Radyo Sanatçılarının (AFTRA) da dahil olduğu ortak grevde, WGA, Sinema ve Televizyon Yapımcıları Birliği (AMPTP) ile ön anlaşmaya vardı, grev askıya alındı.",Kültür Sanat
447,Hitit şehri Kayalıpınar'ın gelecek yıl ziyarete açılması planlanıyor,"Sivas'ın Yıldızeli ilçesinde yer alan ve eski adı ""Samuha"" olan 3 bin 800 yıllık Hitit şehri Kayalıpınar'ın gelecek yıl ziyarete açılması planlanıyor.",Kültür Sanat
448,"""Uluslararası Geometri ve Sanat Çalıştayı"" atölye çalışmalarıyla sona erdi","""Uluslararası Geometri ve Sanat Çalıştayı"", panel ve eğitim odaklı atölyelerle İstanbul Teknik Üniversitesi Taşkışla Yerleşkesi'nde tamamlandı.",Kültür Sanat
449,Muğla'da çıkan orman yangını söndürüldü,Muğla'nın Menteşe ilçesinde çıkan orman yangını havadan ve karadan müdahaleyle söndürüldü.,Kültür Sanat
450,"""GastroANTEP Kültür Yolu Festivali"" kapsamında ""Rönesans Rüyaları"" sergisi düzenleniyor","Gastronomi alanında UNESCO'nun ""Yaratıcı Şehirler Ağı""nda yer alan Gaziantep'te düzenlenen ""GastroANTEP Kültür Yolu Festivali"" kapsamında sanatçı Refik Anadol'un dijital sergisi ""Rönesans Rüyaları"" ziyaretçilerini ağırlıyor.",Kültür Sanat
451,"İstanbul'u 8 ayda 11,5 milyon yabancı turist ziyaret etti","Kültür ve Turizm Bakanlığı, 2023'ün 8 ayında İstanbul'u ziyaret eden yabancı turist sayısının yıllık yüzde 13,20 artarak 11 milyon 524 bin 246 olduğunu duyurdu.",Kültür Sanat
452,250 semazen aynı anda sema icra etti,Kültür ve Turizm Bakanlığı’nın Türkiye Kültür Yolu Festivali kapsamında Konya Büyükşehir Belediyesi ile birlikte düzenlediği 20. Uluslararası Konya Mistik Müzik Festivali Mevlana Meydanı'nda düzenlenen açılış töreniyle başladı.,Kültür Sanat
453,"212 yıllık tarihi cami, kök boyası işlemeleriyle canlılığını koruyor","Aydın'ın Kuyucak ilçesinde bulunan ve 1811 yılında inşa edilen Kayran Camii, Osmanlı sancağına ev sahipliği yapması ve süslemeleriyle öne çıkarken, kök boyası ile işlenen motifler hala canlılığını koruyor.",Kültür Sanat
454,Aizanoi Antik Kenti'nde Romalı kadınların makyaj malzemeleri bulundu,"Kütahya'nın Çavdarhisar ilçesindeki Aizanoi Antik Kenti'nde, Roma dönemi kadınların 2 bin yıl önce kullandığı bijuteri ürünleri ve makyaj malzemeleri gibi kozmetik ürünlerine ait kalıntılar gün ışığına çıkarıldı.",Kültür Sanat
455,Kırım'da doğdu dünyaya Türklerin mücadelesini anlattı: Cengiz Dağcı,"""Bize Tatar, Türkmen, Kazak, Özbek, Azer, Karakalpak, Uygur, Başkurt, Kırgız diyorlar. Bunlar hep yalan! Deniz parçalanmaz. Biz Türk-Tatarız..."" Bu sözlerin sahibi Kırımlı yazar Cengiz Dağcı'nın vefatının 12. yılı.",Kültür Sanat
456,Hattuşa'da yeni bir Hint-Avrupa dili keşfedildi,"UNESCO Dünya Kültür Mirası listesinde yer alan Hititlerin başkenti Hattuşa'ya ev sahipliği yapan Çorum'un Boğazkale ilçesindeki kazılarda, yeni bir Hint-Avrupa dili keşfedildi.",Kültür Sanat
457,Büyük İskender'in heykel başı bulundu,"Bartın'ın Amasra ilçesinde sürdürülen kazı çalışmalarında tarihi heykel başı bulundu. Araştırmalarda heykel başının Roma İmparatorluğu dönemine ait ""Büyük İskender""in olduğu belirlendi.",Kültür Sanat
458,Sinemalarda 10 yeni film vizyona girecek,"Sinema salonlarında bu hafta beşi yerli, 10 film vizyona girecek.",Kültür Sanat
459,"7,5 milyon yıllık zürafa, at ve fil fosilleri sergilenecek","Kayseri'deki fosil kazılarında çıkan zürafa, at ve fil gibi hayvanların fosilleri, Bilim Merkezi'ndeki konservasyon ve ayaklandırma çalışmalarının ardından sergilenecek.",Kültür Sanat
460,“Kare Takımı: Gizemli Ada” 29 Eylül'de sinemalarda olacak,"TRT Çocuk’un sevilen çizgi dizisi 'Kare', bu kez sinema filmiyle küçük dostlarıyla buluşacak. 'Kare Takımı: Gizemli Ada' adlı animasyon filmi 29 Eylül’de beyaz perdede olacak.",Kültür Sanat
461,Düzce'deki antik kentte Büyük İskender'e ait heykel başı bulundu,Düzce'de yer alan Prusias ad Hypium Antik Kenti'nde yürütülen kazı çalışmalarında Makedonya Kralı Büyük İskender'e ait heykel başı bulundu.,Kültür Sanat
462,İstanbul'da 'Buğday Tanesi'ne özel gösterim,"Henüz bebekken buğday tarlasında çıkan yangında ellerini kaybetti. Ancak o, mücadeleyi bırakmadı. Engelli milletvekili Serkan Bayram’ın hukuk fakültesinden Türkiye Büyük Millet Meclisi’ne uzanan hikayesini anlatan “Buğday Tanesi” filminin özel gösterimi İstanbul’da yapıldı.",Kültür Sanat
463,Türkiye'deki miras alanı 21'e yükseldi,"Türkiye'de bulunan ""Gordion antik kenti"" ile ""Anadolu'nun Orta Çağ Dönemi Ahşap Direkli ve Kirişli Camileri""nin, UNESCO'nun Dünya Mirası Listesi'ne kaydedilmesiyle Türkiye'deki toplam miras alanı sayısı 21'e ulaştı.",Kültür Sanat
464,"Gordion'un ardından bir müjde daha: Anadolu'nun ahşap destekli camileri de ""Dünya Mirası""","Kültür ve Turizm Bakanı Mehmet Nuri Ersoy, Gordion’un ardından Anadolu’nun Orta Çağ’dan günümüze uzanan ahşap direkli ve kirişli camileri de dünya mirası olduğunu ve listedeki kültür varlığı sayısının 21'e yükseldiğini duyurdu.",Kültür Sanat
465,"""Türk Kültürünün ABC'si"" farklı ülkelerde okurların ilgisine sunulacak","Yunus Emre Enstitüsü (YEE) tarafından hazırlanan ""Türk Kültürünün ABC'si"" adlı derleme kitap İstanbul Modern Sanat Müzesi'nde tanıtıldı.",Kültür Sanat
466,UNESCO Dünya Mirası Listesi'ne Sahra Altı Afrika'dan 5 yer eklendi,"Suudi Arabistan'ın başkenti Riyad'da gerçekleştirilen 45. UNESCO Dünya Miras Komitesi toplantısında, Sahra Altı Afrika'dan 5 yer UNESCO Dünya Mirası Listesi'ne alındı.",Kültür Sanat
467,Bakan Ersoy: 2028'de 35 şehirde Kültür Yolu Festivali gerçekleştirmek istiyoruz,"Kültür ve Turizm Bakanı Mehmet Nuri Ersoy, ""Her yıl da en az 5 tane şehri katarak, mesela önümüzdeki sene 15 şehri dahil etmeye çalışıyoruz. Her yıl 5 tane ilave ederek 2028'de 35 şehirde Kültür Yolu Festivali gerçekleştirmek istiyoruz."" dedi.",Kültür Sanat
468,Troya Kültür Yolu Festivali'ne ziyaretçi akını,"Kültür ve Turizm Bakanlığı, Türkiye Kültür Yolu Festivalleri kapsamında Çanakkale'de düzenlenen Troya Kültür Yolu Festivali'ne 9 günde 1 milyon 183 bin ziyaretçi katıldığını duyurdu.",Kültür Sanat
469,Gordion Antik Kenti UNESCO Dünya Mirası Listesi'ne girdi,"Antik dönemin en önemli arkeolojik alanlarından Gordion Antik Kenti, UNESCO tarafından ""Dünya Mirası"" ilan edildi.",Kültür Sanat
470,Bakan Ersoy: Dünyada bu büyüklükte ikinci bir festival silsilesi yoktur,"Kültür ve Turizm Bakanı Mehmet Nuri Ersoy, Kültür Yolu Festivallerine ilişkin, ""Dünyada bu büyüklükte, zenginlikte ve yaygınlıkta ikinci bir festival silsilesi yoktur"" dedi.",Kültür Sanat
471,Gaziantep lezzetleri dünyaya tanıtılıyor,Gastronomi şehri Gaziantep'te bugün başlayan GastroANTEP Kültür Yolu Festivali'nde kentin simge lezzetleri yerli ve yabancı şefler aracılığıyla dünyaya tanıtılacak. Festival 24 Eylül'e kadar devam edecek.,Kültür Sanat
472,Gökhan Abur hayatını kaybetti,"Meteoroloji Yüksek Mühendisi Gökhan Abur, 80 yaşında hayatını kaybetti.",Kültür Sanat
473,"Kayseri'deki kazılarda bu yıl ""zürafa sezonu"" yaşandı","Kayseri'de 2018 yılında başlatılan fosil kazılarında bu yıl daha çok ""giraffa"" denilen zürafagiller ailesine ait fosiller bulundu.",Kültür Sanat
474,Troya Hazineleri'nin iadesi için çalışmalar sürüyor,"Kültür ve Turizm Bakanlığı Kültür Varlıkları ve Müzeler Genel Müdürlüğü Kaçakçılıkla Mücadele Daire Başkanı Zeynep Boz, ""Türkiye'nin büyük bir yağmalamaya maruz kalan, bir bölümü götürülmüş birtakım güzide eserlerinin iadesini yakın zamanda sağlayacağımıza inanıyoruz"" dedi.",Kültür Sanat
475,Gordion Antik Kenti UNESCO için gün sayıyor,"Ankara'nın Polatlı ilçesinde bulunan Frig Medeniyeti'nin başkenti Gordion Antik Kenti, UNESCO Dünya Mirası Listesi'ne girmeye hazırlanıyor.",Kültür Sanat
476,Sinemalarda bu hafta,"Sinema salonlarında bu hafta beşi yerli, 11 film vizyona girecek.",Kültür Sanat
477,Gaziantep lezzetleri dünyaya tanıtılacak,"Gastronomi şehri Gaziantep'te, 16-24 Eylül'de düzenlenecek GastroANTEP Kültür Yolu Festivali'nde kentin simge lezzetleri, yerli ve yabancı şefler aracılığıyla dünyaya tanıtılacak.",Kültür Sanat
478,Savatra Antik Kenti'nde bulunan sunak tarihe ışık tutuyor,"Konya'nın Karatay ilçesinin Yağlıbayat Mahallesi'ndeki Savatra Antik Kenti'nde yürütülen kazı çalışmalarında, gün yüzüne çıkarılan sunak, kentin o dönemdeki yaşantısına ışık tutuyor.",Kültür Sanat
479,Karabük'te 5 bin 500 yıllık kaya yerleşkesi gün yüzüne çıkarılıyor,Karabük'ün Eskipazar ilçesindeki Hadrianopolis Antik Kenti'nde sürdürülen kazılarda 5 bin 500 yıllık kaya yerleşkesi gün yüzüne çıkarılıyor.,Kültür Sanat
480,Denizli'de 9 milyon yıllık hayvan fosilleri bulundu,Denizli'nin Tavas ilçesinde yürütülen araştırmalarda 9 milyon yıl öncesine ait olduğu tahmin edilen hayvan fosilleri bulundu.,Kültür Sanat
481,‘İş Hayatında Dönen Filmler’ kitap oldu,"Esra Nihal İnce, 22 yılda 17 iş yerinde karşılaştığı durumları, edebi bir eser haline getirdi ve romanlaştırdı. İnce “17 farklı işyerinde çalıştığım için çok şey görüp geçirdim. Hepsine bir film ismi yakıştırdım…” diyor ve ekliyor: “İstediklerini başkasından bekleme, kendin kazan!”",Kültür Sanat
482,"""Istanbul Photo Awards 2023"" sergisi İstanbul'da açıldı","Anadolu Ajansı'nın (AA) düzenlediği uluslararası haber fotoğrafı yarışması Istanbul Photo Awards 2023'nin ilk sergisi, Mimar Sinan Güzel Sanatlar Üniversitesi (MSGSÜ) Tophane-i Amire Kültür Sanat Merkezi Beş Kubbe Salonu'nda sanatseverlerle buluştu.",Kültür Sanat
483,"Hollanda'da müzeden çalınan Van Gogh'un tablosu 3,5 yıl sonra bulundu","Hollanda'da Mart 2020'de bir müzeden çalınan Van Gogh'un ""1884 tarihli ""Nuenen'deki Papaz Evi Bahçesi"" adlı tablosu 3,5 yıl sonra bulundu.",Kültür Sanat
484,Savatra Antik Kenti'nde 1800 yıllık sunak bulundu,Konya'nın Karatay ilçesine bağlı Yağlıbayat Mahallesi'nde bulunan Savatra Antik Kenti'nde sunak ortaya çıkarıldı.,Kültür Sanat
485,AKM'de sezon açılışına sayılı günler kaldı,"Atatürk Kültür Merkezi (AKM), 2023-2024 sezonuna iki özel konserle giriş yapacak.",Kültür Sanat
486,İşkencelerle anılan Diyarbakır Cezaevi müze oluyor,12 Eylül darbesinin ardından adı işkencelerle anılan yerlerden biri de Diyarbakır E Tipi Kapalı Cezaevi oldu. Akıl almaz işkencelere ev sahipliği yapan cezaevinin müzeye dönüştürülmesine karar verildi. 2022 yılında Adalet Bakanlığı'ndan Kültür ve Turizm Bakanlığı'na devredilen cezaevinde çalışmalara başlandı.,Kültür Sanat
487,Assos Antik Kenti’nde 2 bin 300 yıllık izler bulundu,"Assos Ören Yeri'nde Agora’nın doğusundaki Roma Dönemi Nymphaeumu'nda yürütülen kazılarla, çöplük olarak kullanılan alanda M.Ö 3. yüzyıla tarihlenen buluntular, 2 bin 300 yıl önceki yaşam izlerine ışık tutacak.",Kültür Sanat
488,"Aile yadigarı bayrak, Bayrakbilim ve Türk Bayrakları Müzesi'nde sergilenecek","İzmir'de yaşayan Gürhan Özsamancı, İzmir'in düşman işgalinden kurtuluşuna tanıklık eden annesinin babaannesinden yadigar Türk bayrağını, sergilenmek üzere Dokuz Eylül Üniversitesi (DEÜ) Bayrakbilim ve Türk Bayrakları Müzesine emanet etti.",Kültür Sanat
489,"Depremde hayatını kaybeden Yağmur’un sesi, Türk Yıldızları Senfoni Orkestrasını gözyaşlarına boğdu","Muğla’nın Bodrum ilçesinde düzenlen Opus Müzik Festivali, Türk Yıldızları Senfoni Orkestrası ""Dayanışma Konseriyle"" sona erdi.",Kültür Sanat
490,Zoom Ödülleri'nin sahipleri belli oldu: En çok ödülü TRT kazandı,27. Zoom Uluslararası Haber Görüntüleri yarışması sonuçlandı. Yarışmada en çok ödül Türkiye Radyo Televizyon Kurumu'na verildi.,Kültür Sanat
491,Ayasofya Camii'nde restorasyon çalışmaları başladı,Kültür ve Turizm Bakanlığı Vakıflar Genel Müdürlüğü ile Kültür Varlıkları ve Müzeler Genel Müdürlüğü tarafından Ayasofya-i Kebir Cami-i Şerifi'nde kapsamlı restorasyon çalışması başlatıldı.,Kültür Sanat
492,"Aspendos Opera ve Bale Festivali'nde ""Tosca"" operası sahnelendi","30. Uluslararası Aspendos Opera ve Bale Festivali'nde Büyük Önder Mustafa Kemal Atatürk'ün en sevdiği operalardan biri olan ""Tosca"" sanatseverlerle buluştu.",Kültür Sanat
493,"""Kuru Otlar Üstüne"" Türkiye'nin Oscar adayı oldu","Yönetmen Nuri Bilge Ceylan'ın ""Kuru Otlar Üstüne"" filmi, Türkiye'nin 96'ıncı Akademi Ödülleri'ndeki (Oscar) adayı olarak belirlendi.",Kültür Sanat
494,Tarihi Bedesten'de yapılan kazılarda 1800 yıllık 'su perisi heykeli' bulundu,"Bartın'ın Amasra ilçesinde tarihi Bedesten bölgesinde yapılan sondaj çalışmalarında, milattan sonra 2. yüzyıla ait olduğu düşünülen Nymphe (su perisi) heykeli bulundu.",Kültür Sanat
495,Bu hafta 8 film vizyona girecek,"Sinema salonlarında bu hafta üçü yerli, 8 film vizyona girecek.",Kültür Sanat
496,Depremlerde hasar gören Gaziantep Kalesi restore ediliyor,"Kahramanmaraş merkezli depremlerde hasar gören Gaziantep Kalesi, Kültür ve Turizm Bakanlığı'nca restore ediliyor.",Kültür Sanat
497,"Müze ve ören yeri ziyaretçi sayısı 45,8 milyona yükseldi","Türkiye'de müze ve ören yeri ziyaretçi sayısı, geçen yıl bir önceki yıla göre yüzde 97,1 artarak 45 milyon 822 bin 525'e yükseldi.",Kültür Sanat
498,Resim Müzesi'nin 200 yıllık eserleri restore ediliyor,"Milli Saraylar Başkanlığının Yıldız Şale yerleşkesinde faaliyet gösteren tablo restorasyon atölyesi, zengin resim koleksiyonuna ait eserleri yeniden sergilenebilir hale getiriyor.",Kültür Sanat
