,Başlık,İçerik,Kategori
259,Marmara'da kirliliğe neden olan deniz araçları uçakla tespit ediliyor,"Marmara'da kirliliğin önlenmesi amacıyla deniz uçağıyla denetimler yapılıyor, kirliliğe sebebiyet veren deniz araçlarına ceza uygulanıyor.",Çevre
260,5 Haziran Dünya Çevre Günü: Plastik kirliliğine çözüm aranıyor,"Çevre kirliliği, iklim değişikliği, ormansızlaşma gibi sorunlar ve insan nüfusundaki aşırı artış, dünya üzerindeki işleyişi büyük ölçüde değiştiriyor. Çevreye zarar veren insan faaliyetleri için farkındalık oluşturmak adına 5 Haziran, Dünya Çevre Günü olarak kabul ediliyor. Bu yılki tema ise plastik kirliliğine çözüm üretmeye odaklanıyor.",Çevre
261,Türkiye'yi çevreleyen denizlerde plastik varlığı artıyor,"Recep Tayyip Erdoğan Üniversitesi Su Ürünleri Temel Bilimler Bölümü Deniz Biyolojisi Ana Bilim Dalı Öğretim Üyesi Doç. Dr. Ülgen Aytan, Türkiye'yi çevreleyen denizlerdeki plastik kirliliğine ilişkin, ""Denizlerimiz mikroplastiklerle kontamine olmuş durumda, üç tarafımız artık denizlerle değil plastik denizlerle çevrili"" ifadelerini kullandı.",Çevre
262,Dünya Çevre Günü'nde plastik kirliliğinin zararlarına odaklanılacak,"Dünyada her yıl üretilen 400 milyon tondan fazla plastiğin yüzde 12’si yakılıyor, yüzde 10’undan daha azı geri dönüştürülebiliyor ve kalan atıklar doğaya karışırken 19 ila 23 milyon tonu denizlere, nehirlere ve göllere dökülüyor. Dünya Çevre Günü'nde bu yılki etkinliklerde plastik kirliliğinin zararları üzerine odaklanılacak.",Çevre
263,"100 yıl önce soyu tükenen kelebek, yeniden ortaya çıktı","Siyah damarlı beyaz kelebekler, İngiltere'de 100 yıl önce soyu tükenen türler listesine eklendi. Ancak Londra'nın yakınlarındaki çayırlarda bu nadir kelebek türüne şimdilerde yeniden rastlanabiliyor.",Çevre
264,"Yeni kertenkele keşfi: Hem uçuyor, hem sırıtıyor",Bilim insanları Hindistan'da ağaçtan ağaca uçan ve sırıtan yeni bir kertenkele türü keşfetti.,Çevre
265,Türkiye'nin su ayak izi belirleniyor,Tarım ve Orman Bakanlığı tarafından yürütülen Su Verimliliği Seferberliği çalışmaları kapsamında ülkede güncel su ayak izi miktarı ortaya konulacak.,Çevre
266,"Sierra Leone'de 200 yaşını aşkın ""pamuk ağacı"", şiddetli fırtına ve yağış nedeniyle devrildi","Batı Afrika ülkelerinden Sierra Leone'de, ülkenin simgelerinden biri 200 yaşını aşkın pamuk ağacı etkili olan şiddetli fırtına ve yağış nedeniyle devrildi.",Çevre
267,"Kanada'dan kuraklığın etkisi altındaki Afrika Boynuzu'na 58,1 milyon dolar ek destek","Kanada, kuraklık nedeniyle milyonlarca kişinin açlığa ve göçe sürüklendiği Afrika Boynuzu'na 58,1 milyon dolar ilave yardım yapacağını duyurdu.",Çevre
268,"Sel, fırtına ve yıldırım uyarısı: Nerede, kaç kilometre esiyor?","Yağışlı hava etkisini sürdürüyor. Yurdun neredeyse tüm illerinde bugün gök gürültülü sağanak etkili olacak. Meteoroloji, bugün için 2 ili 'turuncu' 13 kenti de şiddetli yağışa karşı 'sarı' kodla uyardı.",Çevre
269,Göller bilim insanlarının tahmininden hızlı kuruyor,"Yeni bir araştırma, iklim değişikliği ve aşırı su tüketiminin gölleri bilim insanlarının tahmin ettiğinden daha fazla kuruttuğunu ortaya koydu.",Çevre
270,İklim değişikliğiyle birlikte deniz suyu sıcaklıkları arttı,"Türkiye'de deniz suyundaki sıcaklıkları iklim değişikliğiyle birlikte arttı. Atmosferde yaklaşık 1,1 derece bir ısınmaya karşılık denizlerde 1 derece civarında bir sıcaklık artışı oldu.",Çevre
271,Türkiye alabalık üretiminde dünya liderliğine ilerliyor,"Tarımsal balık üretiminde son yıllarda yaşanan artış, Türkiye’ye üst sıralara taşıdı. Alabalık üretiminde Türkiye, İran’ın ardından dünyanın ikinci büyük üreticisi haline geldi. 2022 üretimi 190 bin tonu aştı. Dünyadaki alabalığın yüzde 16’sını tek başına Türkiye üretiyor.",Çevre
272,"Dünya Göçmen Kuşlar Günü: Bu yılın odak noktası ""Su""","Göçmen kuşların büyük bölümünün yaşam döngüsünü aslında su belirliyor. Sulak alanlar, nehirler, göller ve bataklıklar kuşların beslenmesine, yuva yapmasına, uzun yolculukları sırasında dinlenip enerji depolamalarına imkan sağlıyor. Dünya Göçmen Kuşlar Günü’nde suyun önemine ve Türkiye’nin nasıl kritik bir göç rotası olduğuna yakından baktık.",Çevre
273,Bahar yağmurları kuraklığa 'can suyu' oldu,"Yağışsız geçen kış mevsimi son 63 yılın en kurak iki yılından biriydi. Kuraklık riskinin artması gözleri bahar yağmurlarına çevirdi. Mart ve nisan yağmurları hem normalinden hem de geçen seneden daha çok yağdı. Uzmanlar, kuraklık alarmının şimdilik durduğu görüşünde.",Çevre
274,Araştırma: Gelgitler buzulların erimesini hızlandırıyor,"ABD'de yapılan bilimsel araştırmada ortaya çıkan sonuçlar, buzulların daha önceki tahminlerin çok ötesinde, hızlı eriyeceği öngörüsünü ortaya koydu.",Çevre
275,Oxford: Yeşil enerji 5 yılda AB'de Rus gazının yerini alabilir,Avrupa Birliği'nde (AB) yeşil enerjinin 2028'e kadar 811 milyar euro yatırımla Rus doğal gazını ikame edebileceği hesaplanıyor.,Çevre
276,"Vietnam'da 44,1 dereceyle sıcaklık rekoru kırıldı","Vietnam'da 44 dereceden biraz fazla bir sıcaklıkla, şimdiye dek kayıtlara geçen en büyük sıcaklığı gördü. Uzmanlar, rekorun iklim değişikliği nedeniyle kısa sürede kırılacağı görüşünde.",Çevre
277,Fransa bölgesinde yüzme havuzu satışları yasaklanıyor,"Fransız hükümeti, kuraklık nedeniyle güneydeki bir bölgede yüzme havuzlarının satışını yasaklayacağını açıkladı.",Çevre
278,AB'de yenilenebilir kaynaklar ilk kez kış döneminde fosil yakıtlardan fazla elektrik üretti,Avrupa Birliği'nin elektrik üretiminde yenilenebilir enerji kaynaklarının payı kış döneminde yüzde 40 ile ilk kez fosil yakıtları geride bıraktı.,Çevre
279,"""Yeşil Nobel"" ilk kez Türkiye'den bir isme verildi","Deniz koruma alanlarında yaptığı çalışmalarla, ""Yeşil Nobel"" olarak adlandırılan ""Goldman Çevre Ödülü""nü kazanarak ilk kez Türkiye'ye getiren Zafer Kızılkaya, ""Türkiye'nin deniz koruma alanlarında Avrupa lideri olmaması için hiçbir sebep yok"" dedi.",Çevre
280,Büyük Pasifik’in ortasındaki çöp alanlarında deniz canlısı türleri gelişmeye başladı,"Yeni bir araştırma, Büyük Pasifik’in ortasındaki tepeleşen plastik ve çöp yığınlarının etrafında kıyıda yaşayan deniz canlısı türlerinin gelişmeye başladığını ortaya koydu.",Çevre
281,Avustralya'nın batısını etkilemesi beklenen şiddetli Ilsa Kasırgası karaya ulaştı,"Avustralya’nın batısını etkileyeceği yönünde uyarı yapılan Ilsa Kasırgası’nın, Hedland Limanı yakınlarını vurduğu bildirildi.",Çevre
282,"Dünyada 92 tane vardı, 2 tane Türkiye’de yapılıyor: Karanlık Gökyüzü Parkları","Kontrolsüzce uzaya bıraktığımız aydınlatma, ‘ışık kirliliği’ olarak niteleniyor ve oldukça fazla zararı var. Bazı ülkeler ışık kirliliğini tümüyle ortadan kaldırmak için çalışırken, Türkiye’nin de aralarında olduğu kimi ülkelerde ise Karanlık Gökyüzü Parkları oluşturmak için çalışmalar sürüyor. İlk adaylar Bursa ve Ankara…",Çevre
283,Enerjiden tarıma pek çok alanda kullanılan hammadde: Zeolit,"Türkiye zeolit açısından zengin bir ülke. Balıkesir, Manisa, Kütahya, İzmir, Bolu ve Kapadokya’da zengin zeolit yatakları bulunuyor. Öyle ki Balıkesir-Bigadiç bölgesinin yaklaşık 500 milyon ton rezerve sahip olduğu tahmin ediliyor.",Çevre
284,Türkiye’nin denizlerdeki enerji potansiyeli: Dalga enerjisi,"Dünyanın dört bir yanında çalışılan dalga enerjisi Türkiye’de de mümkün. Enerji kaynaklarının çeşitlendirilmesinde önemli bir unsur olan dalga enerjisi, yenilenebilir enerji kaynağı olarak kabul ediliyor. Potansiyeli gerçeğe dönüştürmek isteyen bilim insanları, geliştirdikleri model üzerinde verimi yüzde 30 oranında artırmayı başardı.",Çevre
285,Araştırma: Tatlı su kaplumbağaları ay ışığından faydalanıyor,"Bir araştırmada sonucunda, tatlı su kaplumbağalarının yuvalarından çıkarak geceleri de saatlerce ay ışığında zaman geçirdiği tespit edildi.",Çevre
286,Antarktika'da eriyen buz tabakaları tahmin edilenden daha kısa sürede yok olabilir,"Yapılan bir araştırma, Antarktika'da buz tabakalarının tahmin edilenden daha kısa sürede eriyebileceğini ortaya koydu.",Çevre
287,Bloomberg: Küresel buğday arzı tehdit altında,"Bloomberg'ün uzmanlara dayandırdığı haberine göre, Kanada'daki olağanüstü kuru hava nedeniyle küresel buğday arzı tehlikede olabilir.",Çevre
288,Dünyada 600 milyon sokak hayvanının bulunduğu tahmin ediliyor,"Dünya Sağlık Örgütünün (DSÖ) verilerine göre, dünya genelinde 600 milyona yakın sokak hayvanı olduğu düşünülürken bu sayının 1 milyarı aşkın nüfusu olan Hindistan'da 80 milyon, yaklaşık 11 milyon nüfuslu Yunanistan'da ise 3 milyon olduğu tahmin ediliyor.",Çevre
289,Bingöl’de heyelan: Yarılan yol ulaşıma kapandı,Bingöl’de merkeze bağlı Yelesen grup köy yolunda meydana gelen heyelan nedeniyle yol ulaşıma kapatıldı.,Çevre
290,Türkiye'de 164 bin bina ve yerleşke sıfır atığa geçti,'Sıfır Atık Projesi'nin başlatıldığı 2017'nin haziran ayından bu yana Sıfır Atık Yönetim Sistemi'ne geçen bina ve yerleşke sayısı 164 bin oldu.,Çevre
291,Orman Yangınları İçin Filo Büyüyor,"Orman yangını ile mücadele konusunda Türkiye, Cumhuriyet tarihinin en geniş filosunu oluşturdu. 20 uçak, 55 helikopter ve 8 İHA’dan oluşan filo, bu yıl içinde amfibik tanker uçaklar, yüksek dijital görüntü sağlayan havadan yönetim uçağı ve ‘Gökbey’ helikopterler ile daha da büyüyecek.",Çevre
292,Filipinler'de çevre felaketi: Düzelmesi yıllar alacak,"Filipinler'de üç hafta önce batan tankerden sızan petrol çevre felaketine yol açtı.Deniz canlıları telef oldu, kıyıda yüzmek ve avlanmak yasaklandı. Petrolün temizlenmesi için yürütülen çalışmaların 6 ay daha süreceği, sızıntının etkilerinin yok olmasının yıllar alacağı belirtildi.",Çevre
293,İsviçreli kadınlar kendi hükümetlerine dava açtı,"Bir grup yaşlı İsviçreli kadın, iklim krizi konusunda harekete geçmemesinin insan haklarını ihlal ettiğini iddia ederek hükümetlerini Avrupa'nın en yüksek insan hakları mahkemesine götürüyor.",Çevre
294,"Hava sıcaklığı 15-20 derece düşüyor, kar geliyor","Türkiye salı gününden itibaren soğuk hava dalgasının etkisini giriyor. Hava sıcaklığının 20 dereceye kadar düşmesi beklenirken kar yağışı, don ve fırtınanın görüleceği tahmin ediliyor.",Çevre
295,Avustralya'da katledilecek kanguru sayısı hükümetle aktivistleri karşı karşıya getirdi,"Avustralya'da her yıl öldürülebilecek kanguru sayısıyla ilgili kota koyuluyor. Hükümet vahşi yaşam için kararın sürdürülmesi ve kanguru nüfusunun kontrol altına alınması gerektiğini söylerken, hayvan hakları grupları esas nedenin hayvanların ürünlerinden 'her yıl 200 milyon Avustralya doları kazanılması' olduğunu iddia ediyor.",Çevre
296,81 İle İçme Suyu,"22 Mart, BM tarafından kabul edilen kararla ‘Dünya Su Günü’ olarak kutlanıyor. Tarım ve Orman Bakanlığı ise bu yıl su konusundaki bilinci artırmak üzere açtığı çeşitli yarışmalar yanında, ’81 İle İçme Suyu Eylem Planı’ ile bu günü anlamlandırıyor. Bu kapsamda 90 ayrı içme suyu projesi devam ediyor.",Çevre
297,Hollanda'da porsuklar tren seferlerini alt üst etti,"Demiryolu raylarının altına giren porsuklar, Hollanda'daki tren seferlerini alt üst ederek, iptallere ve hatların kapanmasına neden oldu.",Çevre
298,81 İlde Deprem Şehitleri İçin Hatıra Orman,İlkbaharın ilk haftası Türkiye’de ‘Orman Haftası’ olarak kutlanıyor. Bu yıl da ağaç sevgisinin toplumun geneline yayılması ve yeni kuşaklara anlatılması için etkinlikler düzenleniyor. Hafta boyunca 1 milyon fidan toprakla buluşturulacak. 81 ilde ‘Deprem Şehitleri Ormanı’ oluşturulacak.,Çevre
299,ABD'nin iki katı genişliğinde deniz yosunu Florida'ya doğru ilerliyor,"Amerika Birleşik Devletleri'nin iki katı genişliğindeki dev bir deniz yosunu bloğu, Florida kıyılarına ve Meksika Körfezi boyunca uzanan diğer kıyı şeritlerine doğru ilerliyor. Bu da kötü kokulu ve muhtemelen zararlı yığınların plaja dökülerek turizm sezonunu tehlikeye atma riski taşıyor.",Çevre
300,Antarktika'daki buzullar rekor derecede düşük düzeylerde,"Antarktika bir düşük seviye rekoruna daha ulaştı. Uydularla yapılan ölçümler, Antarktika’yı çevreleyen deniz buzullarında 1979'dan beri görülen en düşük seviyeye gelindiğine işaret ediyor.",Çevre
301,ABD'de nükleer santralde sızıntı iddiaları doğrulandı,"ABD'nin kuzeyindeki Minnesota eyaletindeki yetkililer, bölgenin yakınlarındaki bir nükleer enerji santralinde 1,5 milyon litreden fazla radyoaktif su sızıntısına maruz kalındığını açıkladı.",Çevre
302,Freddy Kasırgası'nda ölü sayısı 300'ü geçti,"Afrika'nın güneydoğu kıyılarında etkili olan Freddy Kasırgası nedeniyle Malavi, Mozambik ve Madagaskar'da yaşamını yitirenlerin sayısı 300'ü aştı.",Çevre
303,Coca-Cola'da 20 bin galonluk kimyasal sızıntı,"Florida'daki bir Coca-Cola tesisindeki işçiler, büyük bir kimyasal sızıntının ardından tahliye edildi. Bölgede yaşayanlardan da bir süre evden çıkmamaları istendi.",Çevre
304,Ukrayna-Rusya savaşı doğaya da ağır tahribat verdi,"Tarım arazileri kimyasallarla kirlendi. Kanserojen maddeler toprağa, havaya ve suya karıştı. Ukrayna-Rusya savaşının cephede görünen kayıplarının ve zararlarının yanı sıra bir de zamanla ortaya çıkan sonuçları var. O da savaşın doğaya verdiği zarar.",Çevre
305,Fransa'da hafta sonu 23 ölü yunus kıyıya vurdu,Fransa'nın güneybatısındaki Landes vilayetinde hafta sonu kıyıya vurmuş 23 ölü yunus bulundu.,Çevre
306,Depremzede Çiftçiye Destek 5 Milyarı Buldu,"Tarım ve Orman Bakanlığı, depremden etkilenen 11 ildeki çiftçilere 2,9 milyarı mazot ve gübre desteği olmak üzere yaklaşık 5 milyar lira destek ödemesi yaptı. Ödemeler, 3 Mart itibariyle çiftlerin hesaplarına aktarıldı.",Çevre
307,Okyanuslar 171 trilyon plastik parçasıyla dolu,"Bilim insanlarına göre, şu anda dünya okyanuslarında 171 trilyondan fazla plastik parçasının yüzdüğü tahmin ediliyor.",Çevre
308,"Bitkisel Üretimde Rekorlar Kırıldı: 128,6 Milyon Ton","2022 yılı Türkiye’de bitkisel üretimde rekorların kırıldığı yıl oldu. 2022’de bitkisel üretim 128,6 milyon ton ile son yüzyılın en yüksek düzeyinde gerçekleşti. Havuç, sarımsak, lahana sebzeler içinde ilk sırayı alırken, pamuk, ayçiçeği, mısır gibi ürünler, yine üretim patlaması yaşanan türler oldu. En yüksek artış ise zeytin ve zeytinyağında…",Çevre
309,Temiz ve Yüksek Verimli Enerji Kaynağı: Hidrojen,"Hem suyun yapı taşı olan hem atmosferde bulunan hidrojen, temiz enerji kaynaklarından biri. 1 kilo hidrojen 3 kilo petrolün enerjisini sağlayabiliyor. Geriye zehirli gazlar değil, su buharı kalıyor. Temiz Enerji Araştırma Enstitüsü Başkanı Dr. Ömer Faruk Tunçbilek, Türkiye’nin enerji üssü olmasında hidrojenin de önemli katkıları olacağını söylüyor.",Çevre
310,Fransa'da kuraklık riski nedeniyle su kullanımı için tasarruf talimatı,"Fransa'da hükümet, kuraklığın yol açtığı su sıkıntısını azaltmak için valileri kısıtlayıcı tedbirler almaları konusunda uyardı.",Çevre
311,Tütsü yakarken doğayı da sağlığınızı da düşünün,"Salvia türü olan beyaz ada çayı, yoğun uçucu yağ oranına sahip bir bitki. Bu özelliğiyle meditasyon yapan kişiler tarafından sıklıkla tütsü olarak kullanılıyor. Endemik bir bitki olan beyaz ada çayının bu şekilde kullanılması uzmanlarca eleştiriliyor. Ayrıca bilinçsizce kullanılması sağlığa zarar verici etkiler de ortaya koyuyor.",Çevre
312,Depremin ardından gelen bir başka tehlike: Molozlar,Kahramanmaraş merkezli iki büyük depremle Türkiye asrın felaketini yaşadı. Bölgede arama kurtarma çalışmaları yerini yavaş yavaş enkaz kaldırma işlemlerine bırakıyor. Molozların doğru şekilde kaldırılması ise hayati önem taşıyor.,Çevre
313,Dünya Bankası: Doğal su depolama hacmi son 50 yılda düştü,"Dünya Bankası, su depolamasına ilişkin yayımladığı raporda, son 50 yılda dünya nüfusu iki katına çıkarken, doğal su depolama hacminin 27 trilyon metreküp azaldığını bildirdi.",Çevre
314,"Mersin'de yiyecek bulamayan domuzlar, mahalleye indi","Mersin'in Silifke ilçesinde doğada yiyecek bulamayan domuzlar, mahalleye indi.",Çevre
315,Çevreye ilişkin torba kanun teklifi komisyondan geçti,"Çevre Kanunu ve Bazı Kanunlar ile 375 sayılı Kanun Hükmünde Kararnamede Değişiklik Yapılmasına Dair Kanun Teklifi, TBMM İçişleri Komisyonunda kabul edildi. Kıyıda otopark ihtiyacının karşılanması için yeraltı otoparkı yapılabilecek.İleri teknoloji sera işletmelerinin yer alacağı Adana Karataş Tarıma Dayalı İhtisas Organize Sanayi Bölgesi kurulacak.",Çevre
316,Türkiye’nin Zenginliği: Sulak Alanlar,"Bitki ve hayvan çeşitliliği için tropik ormanlardan sonra en önemli ekosistemleri oluşturan sulak alanlar konusunda Türkiye büyük bir hazineye sahip. Ülke genelinde 14 Ramsar alanı yanında 59 ulusal öneme sahip, 33 de yerel öneme sahip sulak alan bulunuyor. 1999-2023 arasında 75 sulak alan yönetim planı hazırlanarak uygulamaya konuldu.",Çevre
317,Cinsiyet partisi için pembeye boyanmış güvercin bulundu,"Bir vahşi yaşam izleme grubu, New York şehrindeki parktan kurtarılan bir güvercinin parlak pembeye boyanmış halde bulunduğunu açıkladı. Sebep ise cinsiyet duyurma partisi.",Çevre
318,Arılar yalancı bahara aldandı: Bal üretiminde düşüş bekleniyor,Uzun süre mevsim normallerinin üzerinde seyreden hava sıcaklıkları arıların da dengesini bozdu. Sıcak havaya aldanan arılar “Bahar geldi” dürtüsüyle kovanlarından çıktı. Bu durum hem hastalanmalarına hem de erken yavru atmalarına yol açıyor. Uzmanlar arı popülasyonunda kayıpların olabileceğine ve bal üretiminin azalacağına işaret ediyor.,Çevre
319,Son 50 yılda dünyadaki sulak alanların yüzde 35'i yok oldu,"Dünyanın en çok tehdit altındaki ekosistemi olarak bilinen sulak alanların yüzde 35'i son 50 yıl içinde yok oldu. Dünya genelinde 2 bin 400'den fazla Ramsar Alanı bulunuyor. Bu alan, Meksika'dan daha büyük olup 2,5 milyon kilometrekareyi kapsıyor.",Çevre
320,Bilecik’te kurulan tesisle baz yağ ithalatı azalıyor,"Bilecik’te bulunan Baz Yağ Rafinerisi, Türkiye’de hidro-işlem teknolojisi kullanılarak yüksek kalitede baz yağ üretilebilen tek tesis. Atık madeni yağların geri kazandırıldığı tesiste hem bir ithalat kaleminin önüne geçiliyor hem de çevre için kıymetli bir adım atılıyor.",Çevre
321,İklim değişikliğinin göller üzerindeki olası etkileri simülasyonla hesaplanıyor,"İklim değişikliğinin göller üzerindeki etkilerini, kurdukları simülasyon sistemiyle inceleyen Orta Doğu Teknik Üniversitesi'nden (ODTÜ) bilim insanlarının ilk bulgularına göre göllerde tuzlanmayla ciddi bir biyoçeşitlilik düşüşü olacağı öngörülüyor.",Çevre
322,Bilim insanlarından Avrupa'ya 'felaketin eşiğindesiniz' uyarısı,"Bilim insanları, yeraltı su rezervlerinin kuruması nedeniyle Avrupa'yı bir felaketin eşiğinde olduğu konusunda uyardı.",Çevre
323,İklim değişikliği sektörleri de değiştirecek,"İklim değişikliğinin sonuçları yaşam biçimlerimizi çok yönlü olarak etkilerken, bazı sektörlerin de bu etkinin altına girmesi kaçınılmaz görünüyor. İklim değişikliğinden kaynaklı farklılaşmanın yaşanacağı sektörlerin başında ise sigorta ve lojistik sektörleri yer alıyor.",Çevre
324,7. Ulusal Antarktika Bilim Seferi ekibi İstanbul'dan yola çıktı,Antarktika Kıtası'na daha önce 6 sefer gerçekleştiren bilim ekibi 7'nci Bilim Seferi için yola çıktı. 19 bilim insanının bulunduğu ekipte bu yıl ilk kez 3 lise öğrencisi de yer aldı.,Çevre
325,Hatay'da yangınlardan etkilenen ormanlık alanlar yeşerdi,"Hatay'da orman yangınlarında zarar gören 9 bin hektarlık alan, dikilen fidanların büyümesiyle yeniden yeşil görüntüye kavuşmaya başladı.",Çevre
326,Türkiye'nin kuraklıkla mücadelesinde 5 yıllık yol haritası belli oldu,"Tarım ve Orman Bakanlığı, kuraklığın yaşandığı bölge temelinde, kriz yönetimi uygulamasına gidecek.",Çevre
327,Bakan Kurum çevre temizliği konusunda kısa film paylaştı,"Çevre, Şehircilik ve İklim Değişikliği Bakanı Murat Kurum, sosyal medya hesabından, doğaya çöp atılmaması uyarısının yapıldığı ""Atma"" adlı kamu spotunu paylaştı.",Çevre
328,İklim değişikliğinden en fazla kutup bölgeleri etkileniyor,"TÜBİTAK Marmara Araştırma Merkezi (MAM) Kutup Araştırmaları Enstitüsü Genel Müdürü Prof. Dr. Burcu Özsoy, ""Karasal buzulların ana karadan koparak okyanusa entegre olduğunu görüyoruz. Bu durum, deniz suyu seviyesini artırma potansiyeli olduğu için çok büyük risk arz ediyor"" dedi.",Çevre
329,"Bangkok'ta kirli hava alarmı: Evden çalışın, maske takın","Bangkok'taki insanlara, sağlıksız boyutlara ulaşan hava kirliliği nedeniyle evden çalışmaları ve yüz maskeleri takmaları tavsiye edildi. Kirlilikle ilgili sağlık sorunları yaşayan hasta sayısı bir haftada iki kattan fazla artarak yaklaşık 213 bine ulaştı.",Çevre
330,Ozon tabakası için hedef 1964 ile 1980 yılları arasındaki değere dönmek,Ozon tabakası yalnızca 3 milimetre kalınlığında olmasına rağmen dünyadaki ekosistemi güneşten gelen ultraviyole radyasyonun zararlı etkilerinden koruyor. Hayati önemdeki bu tabakada incelme olduğu ancak 1970’li yıllarda fark edildi. Uygulanan önlemlerin pozitif karşılığıysa yeni yeni alınıyor.,Çevre
331,"Greenpeace'den AB'ye ışıklı ""okyanus"" çağrısı","Çevreci örgüt Greenpeace aktivistleri, Avrupa Birliği'nin (AB) ""güçlü bir Küresel Okyanus Anlaşması"" imzalaması için AB Komisyonu binasına ışık yansıtarak çağrıda bulundu.",Çevre
332,Kurak geçen kış alarm veriyor,"Türkiye ""en kurak"" kışlardan birini yaşıyor. 7 bölgede de hissedilen kuraklık, pek çok sistemi derinden vurdu. İçme suyu oranları düştü, tarım sektörü etkilendi, biyoçeşitlilik azaldı. Peki yapılması gerekenler neler? Detaylar dosya haberimizde.",Çevre
333,"Güney Afrika bölgesinde artan fil nüfusu, yerel ekosistemi tehdit ediyor","Uzmanlara göre, Güney Afrika bölgesinde artan fil nüfusu, yerel ekosistem için tehdit oluşturuyor.",Çevre
334,Dünyanın en büyük kara kurbağası Avustralya'da bulundu,"Avustralya'nın kuzeyindeki bir yağmur ormanında bulunan kara kurbağası, 'kamış kurbağası' olarak da bilinen Rhinella marina türünün şimdiye kadar tespit edilen en büyük üyesi.",Çevre
335,"Pet Şişe Makineye Atılacak, Para Cep Uygulamasına Gelecek","Türkiye Sıfır Atık Projesi’nin bir adımı olarak ‘Depozito Yönetim Sistemi’ne geçiyor. Sistem tamamen devreyi girdiğinde boş pet şişe çöp yerine makineye atılacak, depozitonun parası, cep telefonu uygulamasına gelecek.",Çevre
336,Su altı peyzaj tasarımıyla doğa eve taşınıyor,"Su altının renkli ve bir o kadar da çekici dünyası akvaryuma sığdırılıyor. Kaya, kök, kütük, sucul bitkiler ve balıklar su altı peyzaj tasarımıyla bir araya geliyor. Ortaya tabloyu andıran ama yaşayan bir manzara çıkıyor.",Çevre
337,Avrupa'nın başkentinde gece uçuşu yasaklanıyor,"Brüksel Belediye Meclisi, Belçika'nın başkenti üzerinde gece uçuşlarının yasaklanmasını ve Brüksel Ulusal Havalimanı'na gidiş ve dönüş uçuşlarından kaynaklanan gürültü kirliliğini sınırlamayı amaçlayan bir önergeyi kabul etti.",Çevre
338,"Kenya, mahsulleri yok eden milyonlarca kuşa savaş ilan etti",Kenya'da yaklaşık 300 dönüm pirinç tarlası kuşlar tarafından yok edildi. Hükümet 6 milyona yakın kırmızı gagalı quelea kuşunu öldürme planı yapıyor. Ancak bu planın nesli tükenmekte olan yırtıcı kuşlarına zarar verebileceği tahmin ediliyor.,Çevre
339,Kar neden yağmıyor?,Kış mevsiminin ortasında olmamıza rağmen kar yağışı hala yüzünü göstermedi. Mevsim normallerinin üzerinde seyreden sıcaklıklar endişe verici bir hal aldı. Karın yağmaması kuraklık riskinin yanı sıra enfeksiyon hastalıklarında da artışa yol açtı. Sıcak ve yağışsız hava viral virüslerin de üreyip çoğalmasına sebep oluyor.,Çevre
340,EPDK Başkanı Yılmaz: “Enerjiyi Verimli Kullanarak Merkez Olacağız”,"EPDK Başkanı Mustafa Yılmaz, Türkiye’nin enerji merkezi olma hedefine emin adımlarla yürüdüğünü, bunun da kaynakların verimli bir şekilde kullanılmasıyla olacağını söyledi. EPDK hizmet binasının da kendi enerjisini kendi üreten bir kamu binası olduğuna dikkat çeken Yılmaz, “Enerji, bedendeki kan gibidir” dedi.",Çevre
341,Fukuşima nükleer santralindeki atık su baharda veya yazın tahliye edilebilir,"Japonya'da, Fukuşima Dai-içi nükleer santralinde biriken işlenmiş atık suyun denize tahliyesinin bahar ya da yaz döneminde başlatılacağı bildirildi.",Çevre
342,Yunuslar insanlar yüzünden artık birbirlerine bağırmak zorunda kalıyor,"Yeni bir çalışma, yunusların denizlerdeki gürültü kirliliği sebebiyle birbirlerine seslerini duyuramadığını ve anlaşmakta zorlandıklarını ortaya koydu.",Çevre
343,California'da fırtına nedeniyle 14 kişi hayatını kaybetti,"ABD'nin California eyaletinde sağanak yağmur ve şiddetli fırtına nedeniyle 14 kişi hayatını kaybetti, yaklaşık 10 bin kişi için tahliye emri verildi.",Çevre
344,2100 yılında karadaki buzul kütlesinin yüzde 32’si kaybolabilir,"Yeni bir araştırma, küresel sıcaklık artışının mevcut şekilde seyretmesi halinde 2100 yılında karadaki buzul kütlesinin yüzde 32’sinin kaybolabileceğini ortaya koydu.",Çevre
345,Yoğun sisin sebebi yüksek basınç,"Hafta boyunca Türkiye'nin pek çok şehri sis etkisi altındaydı. Yoğun sis, görüş mesafesinde azalma, ulaşımda aksamalar gibi olumsuzlukları beraberinde getiriyor. Sise sebep olan yüksek basınç ise kuraklığın habercisi...",Çevre
346,California 2023 yılına afetlerle girdi,"ABD’nin California eyaleti yeni yıla felaketlerle girdi. Hafta sonu başlayan yoğun yağış sele dönüştü, 2 kişi hayatını kaybetti. Bugünden itibaren de bölge benzer bir sel riskiyle karşı karşıya. Eyalette meydana gelen 5,4 büyüklüğündeki depremde ise 100 ev hasar gördü.",Çevre
347,"La Nina bitiyor, 2023 daha da sıcak olacak","İngiltere Meteoroloji Ofisi, 2023'ün geçen yıla kıyasla daha sıcak olacağı tahmininde bulundu. La Nina’nın sona ermesiyle sıcaklıklarda görülecek artış elbette Türkiye’yi de etkileyecek. Peki ama nasıl? Gelin birlikte yeni yılın meteorolojik değerlendirmesine yakından bakalım…",Çevre
